offset,text_target
scena/mp0010_01.dat:0x19f70,"Você não teria, por acaso"
scena/mp0010_01.dat:0x19f9b,O livro de receitas da velha dama?
scena/mp0010_01.dat:0x19fd4,faz um tempo comigo.
scena/mp0010_01.dat:0x19feb,"Na verdade, ela me deu."
scena/mp0010_01.dat:0x1a022,Quê?! S-Sério?!
scena/mp0010_01.dat:0x1a055,Quis fazer algo pra preservá-lo.
scena/mp0010_01.dat:0x1a07e,"Sendo um livro cheio de receitas antigas,"
scena/mp0010_01.dat:0x1a0bf,Tomei o livro dela.
scena/mp0010_01.dat:0x1a0d8,Aí pedi pra velha dama e acabei
scena/mp0010_01.dat:0x1a10d,Sei...
scena/mp0010_01.dat:0x1a12a,Isso realmente parece ser.
scena/mp0010_01.dat:0x1a159,Eu diria que confirma.
scena/mp0010_01.dat:0x1a187,"Bem, isso resolve tudo."
scena/mp0010_01.dat:0x1a1b7,"Heh, toda dúvida se foi."
scena/mp0010_01.dat:0x1a1ec,"Sem erro, né."
scena/mp0010_01.dat:0x1a211,"Hehe, parece que achamos ouro!"
scena/mp0010_01.dat:0x1a24c,"Vamos dar uma olhada, então?"
scena/mp0010_01.dat:0x1a284,"<P1>...Então, se não se importar?"
scena/mp0010_01.dat:0x1a2bb,"Claro, fico feliz em ajudar"
scena/mp0010_01.dat:0x1a2f5,lembro onde coloquei.
scena/mp0010_01.dat:0x1a30e,"Bem, na verdade..."
scena/mp0010_01.dat:0x1a33a,Você poderia procurar por ele?
scena/mp0010_01.dat:0x1a35c,"Odeio dizer, mas acho"
scena/mp0010_01.dat:0x1a389,Tenho certeza que está nesta sala.
scena/mp0010_01.dat:0x1a3cf,"Ah, tá. Entendi."
scena/mp0010_01.dat:0x1a3f4,dá pra fazer isso.
scena/mp0010_01.dat:0x1a40c,"Podemos dar uma olhada, então"
scena/mp0010_01.dat:0x1a43e,<C1>Livro de Receitas do Bloom tá na estante.
scena/mp0010_01.dat:0x1a46f,Obtido
scena/mp0010_01.dat:0x1a479,"Tudo anotado, tá bom!"
scena/mp0010_01.dat:0x1a4ad,fazem sentido pra mim...
scena/mp0010_01.dat:0x1a4c6,Só que as instruções não
scena/mp0010_01.dat:0x1a4fc,Deixa o resto com o cozinheiro.
scena/mp0010_01.dat:0x1a532,vamos reunir isso e reportar.
scena/mp0010_01.dat:0x1a556,"Agora temos a lista de ingredientes,"
scena/mp0010_01.dat:0x1a5a9,Ler o livro
scena/mp0010_01.dat:0x1a5be,Não agora
