offset,text_target
0xcdf5e,preso!
0xcdf68,"Bom, eu também não posso ficar com isso!\n"
0xcdf95,Segura aí por enquanto.
0xcdfb0,Não seja absurdo! V-Você faz alguma coisa\n
0xcdfdc,sem pensar.
0xcdfe6,Argh--
0xcdfed,Nnh--!
0xcdff5,A bolsa tintila enquanto nos jogamos ela de um lado\n
0xce025,"para o outro freneticamente, tentando empurrar\n"
0xce055,um ao outro.
0xce05c,Ãh--
0xce061,Ué--Opa.
0xce06c,*Tac*...
0xce076,"Enquanto a briga continua, alguém — não sei\n"
0xce0a4,quem — deixa a bolsa escapar e ela vai longe\n
0xce0d2,para a escuridão.
0xce0e1,Bem! Temos uma ronda para retomar.
0xce10a,"...Sim, vamos terminar a ronda."
0xce12c,"Ah, como o frio me perfura até os ossos,\n"
0xce159,ossos! Sem contar a hora avançada...
0xce183,"Numa noite tão fria, uma bebida para aquecer\n"
0xce1b4,"o espírito poderia— Não, economia. Devo ser\n"
0xce1df,econômico.
0xce1e8,GÁFI!? Dor! De onde vem sshemelhante dor?
0xce211,"Maroro de repente treme, contorcendo-se de dor\n"
0xce241,um objeto contundente o pega de surpresa.
0xce265,Qu-Quem? Quem teria tal crueldade e\n
0xce28f,rancor para jogar pedras no pobre Maroro\n
0xce2bf,nele?
0xce2c7,"...Ai, nenhuma voz responde. Mas o que é!\n"
0xce2f5,O que é isso?
0xce302,Po-Por que— tal riqueza! Fortuna sem igual!\n
0xce32f,"Que vasta arca de moedas, num recipiente tão singelo..."
0xce35e,"Louvai o dia, bendita moeda, pois és\n"
0xce38b,suficiente para pagar as dívidash de Maroro de uma vez\n
0xce3bb,sempre!
0xce3c3,"Oh, que bênção tão preshagiosa és tu.\n"
0xce3e8,O céu shorrish com bondade sobre o pobre Maroro\n
0xce415,"este dia, em verdade!"
0xce429,"De onde vem eshsha bênção, também vem a boa\n"
0xce459,"fortuna, afinal, como um manto shobre mim\n"
0xce484,shombros.
0xce48f,"Ê, você aí. Um momento, senhor."
0xce4ad,O que é?
0xce4b6,Quero que você me diga de onde tirou essa\n
0xce4e1,dinheiro de onde.
0xce4ed,Po-Por que me perguntash? Eshsha moeda\n
0xce51a,"me foi presenteada, como é devido a um dom do\n"
0xce54b,lá do alto.
0xce554,...Muito bem. Vou ouvir todos os detalhes no\n
0xce585,guarnição.
0xce58f,"Qu--Esshpera! Eu disse, eshshe dinheiro é\n"
0xce5c0,a bênção dos céus sobre mim!
0xce5e3,"Tudo bem, vamos levá-lo."
0xce603,"Arrastado pelos braços, Maroro é levado para\n"
0xce632,à guarnição da guarda da capital.
0xce650,Não fiz nada de errado! É uma bênção do\n
0xce67f,"os céus, digo! Uma bênção...!"
0xce6a2,Os gritos do erudito caem em ouvidos shurdosh enquanto\n
0xce6d1,a fraca luz do amanhecer começa a se infiltrar pela\n
0xce700,céu.
0xcfed1,"Garoto, você está aí?"
0xcfee2,No meio de uma tarde perfeita para ficar\n
0xcff10,"vadializando no nosso quartel-general, Ukon\n"
0xcff3d,entra.
0xcff46,"Como, outro serviço já? Preferia que você\n"
0xcff75,guardava isso para quando Kuon estivesse perto.
0xcff9f,"Não, não é isso. Tenho um negócio\n"
0xcffcc,com você. Vem comigo um pouco.\n
0xcfff8,"faz um tempo, hein?"
0xd0005,"Olha, sempre que você faz um convite assim\n"
0xd002e,"por cima dos panos, geralmente acaba com\n"
0xd005d,mim em apuros.
0xd006c,"Vai, não fica assim. Eu só queria dar uma\n"
0xd009c,"volta, talvez checar uma coisa ou outra.\n"
0xd00cb,duas coisas.
0xd00d7,E então? Vem comigo?
0xd00fa,Posso estar deixando meu trabalho como Ukon nas\n
0xd012b,"mãos de vocês, mas não vou parar de patrulhar.\n"
0xd0159,da cidade.
0xd0163,"Cara, eu ia tirar um cochilo enquanto todo mundo\n"
0xd0192,fora...
0xd0199,"Bah, não é nada demais. A gente dá uma volta,\n"
0xd01cb,"pega uma bebida na volta. Por minha conta, claro.\n"
0xd01f8,claro.
0xd0200,Convida meu lado?
0xd020e,"Bom, se for só patrulhar por aqui...\n"
0xd023a,"Quer dizer, é SÓ patrulhar a região, certo?"
0xd0269,"É, é só isso. Prometo."
0xd0284,Ukon responde com um sorriso despreocupado.
0xd02b2,"Tá bom, tá bom. Como recusar, né?\n"
0xd02e3,Vamos indo.
0xd02f4,"Sabia que você vinha, garoto."
0xd0311,Arruma-se rápido. Conversamos no caminho.
0xd0340,Entendi.
0xd0348,"Então, quando você fala ""contrabando"", quer dizer...?"
0xd0374,"Ei, pst. Fala baixo, garoto."
0xd0391,Mas falando sério. Dizem que estão passando coisas\n
0xd03c1,"por aqui, então vamos achar respostas."
0xd03f1,Como assim? Você disse que era só patrulha.
0xd0422,"Isso, e a gente faz isso durante a patrulha.\n"
0xd0450,Vê? Não menti em nada.
0xd0472,Que descarado.
0xd047c,De qualquer jeito!
0xd0484,"Sendo honesto, nem sei direito o que é.\n"
0xd04b1,qual é o contrabando de verdade.
0xd04d7,"Ouvi que era algo 'vivo' e 'fresco', mas isso\n"
0xd0503,pode ser qualquer coisa.
0xd0518,"Vivo e fresco... Algum tipo de comida, talvez."
0xd0544,Ou gente em busca de prazer contrabandeando algo\n
0xd0571,psicoativo. Ervas ou fungos de algum tipo?
0xd05a0,"Tá, entendi o geral. Onde eu entro nisso?\n"
0xd05cf,nela?
0xd05d8,"Relaxa, não precisa fazer nada. Só quero que você\n"
0xd0603,conheça as caras de quem circula por aí.\n
0xd0631,esses círculos.
0xd0640,"Age como se fosse meu amigo. Sorri, acena, parece\n"
0xd0672,como se você devesse estar aqui.
0xd0693,"Devo dizer, fico feliz que foi você que veio\n"
0xd06c2,na base.
0xd06d3,Andar com uma das princesas por aí...\n
0xd0702,"A gente ia se destacar demais, sabe?\n"
0xd072c,dedões.
0xd0734,Então você me escolheu porque...
0xd074f,Não to dizendo que você tem cara de vagabundo.\n
0xd077c,"Você tem um jeito bom... sei lá, tipo uma cara\n"
0xd07ac,do grupo.
0xd07b6,E você não é feio. Tem uma cara que\n
0xd07e6,pessoas vão confiar.
0xd07fa,Não sei se você tá me xingando ou\n
0xd0821,"elogiando, ou os dois."
0xd083c,"Como pedido, fico perto de Ukon e o sigo\n"
0xd086d,ele pela cidade depois disso.
0xd088e,A popularidade de Ukon com o povo da cidade\n
0xd08bd,vai ficando cada vez mais clara enquanto andamos\n
0xd08e9,centro da cidade.
0xd08f3,Moradores
0xd08fd,"Ah! Se não é o Ukon. Que tempo, hein!"
0xd0925,Mestre Ukon! Ainda não te agradeci por tudo que\n
0xd0956,que você fez para mim no outro dia...
0xd0972,"Ei, olha só! O Ukon tá aqui!"
0xd098a,"Ukon, vem brincar com a gente!"
0xd09a3,Acabei de fazer um lote fresco de mamutu.\n
0xd09d5,"Olha, não seja tímido -- toma aqui."
0xd09f3,"Ah, pega uns dango também!\n"
0xd0a1b,"Olha, esse aqui é fresco."
0xd0a33,"É mesmo? Obrigado. Vou me servir, se você\n"
0xd0a63,insisto.
0xd0a6b,Por que não descansa um pouco por aqui?\n
0xd0a98,Vou botar o chá pra esquentar.
0xd0aad,"Obrigado, mas estou um pouco\n"
0xd0ada,"ocupado. Esse aqui é meu amigo, veio da\n"
0xd0b01,"do interior, vê."
0xd0b13,"Ele chegou agora na capital, estou mostrando\n"
0xd0b44,o lugar pra ele. Não dá pra parar agora.\n
0xd0b75,já.
0xd0b7a,"Ah, que pena. Próxima vez, talvez."
0xd0b9f,"Passo aqui para tomar chá depois. Por ora,\n"
0xd0bcc,porém... Vocês ouviram algo assim de leve?
0xd0bf5,O rapaz me perguntou se tenho boas\n
0xd0c22,"histórias. Sabe, coisas bizarras que só\n"
0xd0c4d,acontece aqui.
0xd0c5b,"É assim que ele faz, hein? Acho que dá\n"
0xd0c8a,cumpro meu papel...
0xd0c9a,"Ah, eu adoro essas histórias. Eu queria saber\n"
0xd0ccc,"mais fofoca boa sobre a capital, mas\n"
0xd0cfb,Ukon saiu.
0xd0d07,"Bahaha! Bom, fiquei longe por muito tempo\n"
0xd0d36,"...Ouviu falar em algo, é...?"
0xd0d50,"Bom, aqui fica bem tranquilo quando você está\n"
0xd0d7d,"por aqui, Ukon. Nada muito fora do normal.\n"
0xd0daf,acabou de acontecer.
0xd0db9,"Acho que vou tentar outros bairros, então.\n"
0xd0de3,Estou procurando algo que realmente\n
0xd0e0f,uma impressão.
0xd0e1e,Agora que penso... acho que aquelas\n
0xd0e4a,galera que mora nas casarões TÊM estado nervosa.
0xd0e78,"Ah, é. Definitivamente cheira a algo\n"
0xd0ea5,coisa estranha tá acontecendo lá embaixo.
0xd0ec3,Gente de aparência bastante abastada entrando e\n
0xd0ef3,"de madrugada, falando besteira..."
0xd0f19,Ah? Agora isso é interessante.
0xd0f35,"Quanto mais ficamos por ali, mais senhoras idosas\n"
0xd0f65,"parecem surgir do nada, assim que\n"
0xd0f91,nome do Ukon.
0xd0f9e,"Logo, elas começam a tagarelar sem parar\n"
0xd0fcb,"sobre os defeitos dos maridos, assuntos\n"
0xd0ff7,boatos...
0xd1001,"Garotinhas — sem dúvida, as filhas delas —\n"
0xd102e,"se aglomeram aos pés de Ukon e o puxam,\n"
0xd1058,pedindo para brincar.
0xd1069,É o Oshtor sendo ele mesmo. Encantando a\n
0xd1095,mulheres não importa a idade.
0xd10b1,...Então por que fui parar com os velhos\n
0xd10dd,me dando petiscos?
0xd10ef,"Obrigado. Tudo bem, garoto, vamos indo."
0xd111f,Hm?
0xd1125,Finalmente. Ouvir velhas falar cansa muito\n
0xd1152,"para sempre em qualquer lugar que você esteja, suponho."
0xd117c,Prova esses. O mamutu e o dango são\n
0xd11ac,ambos bem legais.
0xd11be,"Ah, obrigado."
0xd11ca,Estava certo o que fiz lá atrás? Eu só\n
0xd11f6,era papear com eles e comer a comida deles.
0xd121b,"Sim, foi perfeito. Só continua assim por\n"
0xd1247,o próximo lugar que visitamos.
0xd125e,Suponho que é fácil assim...
0xd127c,"Tudo bem, vamos. Próxima parada."
0xd1299,Ei! Tem alguém aí?
0xd12aa,Ukon chama para dentro da casa decadente...
0xd12d6,"...E logo depois, um bando de tipos\n"
0xd1304,"homens de olhar suspeito saem, exalando vibes duvidosas."
0xd1331,INQUILINO
0xd1338,Quê? Quem-- Ah! Se não é o Ukon.
0xd135d,Faz tempo que não te vejo por aqui.\n
0xd138f,Achávamos que tinha morrido.
0xd13b0,"Tudo bem, chefe? Já faz um tempão\n"
0xd13e0,desde que a gente te viu.
0xd13f2,"É, desculpa. Tive umas coisas para\n"
0xd1420,cuidar de.
0xd142e,"Ukon levanta o mindinho, depois coloca a mão\n"
0xd145c,"dentro da camisa, imitando uma barriga\n"
0xd148c,a barriga brutalmente.
0xd149b,N-Não sabia que você tinha uma garota\n
0xd14c8,"em algum lugar, aff!"
0xd14d9,Bahahaha! Só estava te enganando. Eu estava\n
0xd150a,"da capital em negócios, é tudo."
0xd1532,"Hm. Esses caras parecem um pouco, bom,\n"
0xd155d,suspeitos... mas não parecem ser maus\n
0xd158d,pessoas.
0xd1595,"Nossa, nossa. Ukon! Benzinho. Amor. Senti sua falta TANTO\n"
0xd15c5,muito. Faz tempo demais!
0xd15e3,...Um homem perturbadoramente musculoso com roupas\n
0xd1610,femininas sai da casa e se aproxima\n
0xd163f,nós.
0xd1643,O que te traz ao nosso covil de\n
0xd166e,iniqüidade? E quem é o gato que você trouxe\n
0xd169a,com você?
0xd16a4,Bum!?
0xd16ab,"O homem(?) me pisca o olho, e de repente sinto\n"
0xd16d9,supremamente desconfortável.
0xd16f2,T-Tiro tudo que disse. Esse lugar é definitivamente\n
0xd1723,perigoso. Perigoso demais.
0xd173d,"Ah, esse é um amigo meu que veio de fora.\n"
0xd176e,Você provavelmente vai ver muito mais dele.
0xd179b,"Sou Haku. Prazer. É, o Ukon me pegou\n"
0xd17ca,na estrada e agora estou conhecendo a\n
0xd17f6,tour importante.
0xd1802,"É do interior, então não precisa ser tão\n"
0xd1831,rígido e formal com ele.
0xd184c,"Não, não! Jamais desrespeitaria\n"
0xd1878,"amigo seu, chefe."
0xd1892,"Com um pouquinho de cuidado ele ficaria bem,\n"
0xd18c1,"sabe, Ukon. Dava pra deixar ele tão fofo\n"
0xd18f1,como você.
0xd18f9,Bfrah!?
0xd1901,"Cada vez que aquela piscadela maldita é dirigida a mim,\n"
0xd1932,Sinto como se minha garganta estivesse se fechando.
0xd195e,"Ei, benzinho, relaxa! Olha só, ficando todo\n"
0xd198a,nervoso. Tem sorte de ser o meu tipo.
0xd19b5,Ei? Se dar bem com os locais\n
0xd19e1,"já, é? Bom por você, garoto."
0xd1a02,"Espera, co--Como você interpreta isso\n"
0xd1a2e,assim!?
0xd1a3a,"Ah, mas voltando ao que importa — vocês tão\n"
0xd1a6d,segurando bem? Nada estranho ultimamente?
0xd1a92,Nada muito fora do normal. Já sabe como é.\n
0xd1abe,Bordéis e casas de jogo seguem funcionando\n
0xd1aee,como sempre.
0xd1af7,"Ah, mas... Benzinho. Eu ficaria longe daquele\n"
0xd1b26,"lugar que apareceu, se fosse você."
0xd1b50,Lugar novo? Quer contar mais?
0xd1b6f,Aquele velho armazém perto do rio. Antes\n
0xd1ba0,"ser para transportar bebida por canal, mas..."
0xd1bcc,"O dono antigo saiu de cena,\n"
0xd1bf6,ao que parece. Um grupo novo começou a usá-lo\n
0xd1c24,como base.
0xd1c2f,Gente bem agressiva. Fazem o que querem\n
0xd1c60,"por lá, e ninguém está fazendo muito\n"
0xd1c8e,sem pensar.
0xd1c98,Não parece ser ninguém que a gente conhece\n
0xd1cc6,"no comando, mas andam por aqui como se\n"
0xd1cf6,dona da cidade.
0xd1d04,"Pagam bem, então a gente faz vista grossa ao\n"
0xd1d35,"barulho, mas deveríamos ensinar uns\n"
0xd1d60,respeito.
0xd1d69,Dizem que tem algum figurão\n
0xd1d94,apoiando eles. Nobres! Sem uma gota de honra nesse\n
0xd1dc6,"muito, pfeh."
0xd1dd1,"Isso é... muito interessante. Desculpa, pessoal, mas vou\n"
0xd1e04,vou ter que pedir para deixar essa comigo.
0xd1e33,"Hein? Tá, se você diz, chefe."
0xd1e5f,Obrigado. O que mais vocês sabem sobre\n
0xd1e8f,esses caras?
0xd1e9b,Ok. Deixa o resto comigo. Não façam nada\n
0xd1ec9,"estúpido nesse meio tempo, tá?"
0xd1eec,"Entendido. E obrigada, chefe. Sempre podemos contar\n"
0xd1f1d,em você para coisas assim.
0xd1f39,Volta qualquer hora. Porta tá sempre aberta pra você.
0xd1f69,"Você também, rapazinho. Se passar por aqui,\n"
0xd1f97,posso cuidar MUITO bem de um gato como\n
0xd1fc7,isso.
0xd1fcc,"Não sei por quê, mas estou suando muito aqui\n"
0xd1ffc,mesmo que não esteja nem quente...
0xd2021,Parece que você é bem querido por aqui.
0xd2046,"É? Fico feliz em ouvir isso,\n"
0xd2072,de nada.
0xd207a,Era exatamente assim que meu velho fazia\n
0xd20a7,faz.
0xd20af,Entendo...
0xd20b8,Vai ficar bem. São uns caras\n
0xd20e6,"temperamentais, mas você pareceu se entender\n"
0xd2116,perfeitamente.
0xd2121,"A vida é cheia de surpresas, né.\n"
0xd2146,Vocês se darão bem em pouco tempo.
0xd216a,Acho que preciso reconsiderar isso...
0xd2191,"A patrulha se estende, e quando enfim\n"
0xd21be,"estamos encerrando, o sol já está baixo no\n"
0xd21ea,céu laranja.
0xd21f6,Acho que tá bom por hoje. Acho que já\n
0xd2227,já peguei bem a região.
0xd2246,Você está falando daquele armazém?
0xd226c,"Sim. Pelo que ouvimos hoje, é isso\n"
0xd229b,tem que ser nosso alvo.
0xd22ae,"Você disse pra eles ""pode deixar comigo,""\n"
0xd22da,mas exatamente o que você pretende fazer?
0xd2300,"Não posso dizer com certeza. Ainda não, pelo menos.\n"
0xd2330,Vou investigar um pouco mais antes de\n
0xd2360,planos.
0xd2367,"Bem, só... não faça nada precipitado por causa disso."
0xd2399,Me ajudou muito. Prefiro não\n
0xd23c6,"arriscar minha vida, mas se precisar de mim, estou\n"
0xd23f6,bem aqui.
0xd2402,Que bom. É ótimo saber que posso contar com\n
0xd2431,de você.
0xd243b,"Meio estranho, não acha...?\n"
0xd2460,"Por alguma razão, isso parece certo assim.\n"
0xd2489,Só caminhando ao seu lado.
0xd24a2,Ukon sorri amplamente.
0xd24b5,É um sorriso animado e genuíno — do tipo que\n
0xd24e7,pode encantar nobres da corte e povo comum igualmente.
0xd3641,"Resolvi passar pelo refeitório pra comer algo,\n"
0xd3674,mas parece que alguém teve a mesma ideia.
0xd36a1,"Qual era o nome dela... Atuy, não era?"
0xd36c7,"Ah, oi. O cara decepcionante.\n"
0xd36eb,Não te vejo desde aquela vez.
0xd3713,Quem é decepcionante agora?
0xd372d,É a garota que guiei até a estalagem Hakurokaku\n
0xd375c,aquele do outro dia... Aquele sem filtro.
0xd3785,Você veio pegar almoço?
0xd379d,"Ah, não é pra mim. Só vim alimentar\n"
0xd37ca,esse pequeno aqui.
0xd37de,Atuy aponta para o chapéu em sua cabeça.
0xd3802,Seu chapéu...? Sua cabeça?
0xd381a,"Chapéu? Ah, hehe. É, acho que é um\n"
0xd3845,é um erro bem comum.
0xd385c,Este pequeno é o Kurarin.
0xd3878,...Kurarin?\n
0xd3886,O que é um Kurarin?
0xd3898,Kurarin é Kurarin!
0xd38ac,Atuy toca carinhosamente o Kurarin(???) em sua cabeça...
0xd38dd,"...que balança com entusiasmo, como se\n"
0xd390c,respondendo.
0xd3918,Está... vivo?
0xd3927,Claro! O Kurarin é um orgulhoso habitante da\n
0xd3955,"mar, afinal de contas."
0xd3965,Agora que ela fala... Parece mesmo\n
0xd3990,viscoso e real. Não parece pano nem couro\n
0xd39c0,nada.
0xd39c8,A gente realmente não entende muito o Kurarin.\n
0xd39f4,"Eles ficam vagando pelas praias assim,\n"
0xd3a22,tá?
0xd3a28,"Vão onde o vento leva, comem qualquer coisa,\n"
0xd3a5b,e são dóceis contanto que a gente deixe em paz.
0xd3a8b,Fico surpreso que você use algo assim\n
0xd3ab5,"misterioso como, uh... como um chapéu."
0xd3ad4,Hehe. Esse aqui não dá trabalho. Parece\n
0xd3b06,"gostar de ficar lá e não machuca ninguém,\n"
0xd3b36,então--
0xd3b3b,Atuy tira a criatura da cabeça e fala\n
0xd3b6d,"carinhosamente com ela, segurando na frente do rosto\n"
0xd3b9a,peito.
0xd3ba1,"Kurarin, diga oi."
0xd3bb5,Então ele flutua para fora das mãos de Atuy e em direção\n
0xd3be5,"eu, movimentando um tentáculo como se em saudação."
0xd3c12,"Uau, flutua?"
0xd3c23,"É, eu acabei de falar, não foi?"
0xd3c40,"Bem, quando você falou em flutuar, imaginei que\n"
0xd3c6e,"quer dizer, flutuando na água. No mar."
0xd3c9a,"Realmente está vivo, hein..."
0xd3cb4,Não tem por aqui? São bem\n
0xd3ce5,comum por aqui na costa...
0xd3cff,"Não, nunca vi um."
0xd3d18,A visão dessa massa translúcida e trêmula\n
0xd3d47,no ar... É como se eu estivesse vendo um truque de\n
0xd3d76,truque.
0xd3d7d,"Obedeceu os comandos de Atuy, então deve ter uma\n"
0xd3dac,bastante inteligência.
0xd3dd0,"Ei, não é uma graça, não é?"
0xd3def,"...Não, não é tão fofo assim."
0xd3e0c,"Você disse que veio alimentar ele, né?\n"
0xd3e38,O que é que come?
0xd3e4a,"Você falou que come qualquer coisa, mas e\n"
0xd3e7a,"tipo... pessoas? Come carniça também,\n"
0xd3eaa,ou...
0xd3eb0,Recuo a mão com cautela e pergunto a Atuy\n
0xd3ede,pela minha preocupação repentina.
0xd3ef8,"Ah, não, nada disso. Um novinho como\n"
0xd3f26,"esse? Insetos, peixe, talvez um pouco de carne fresca\n"
0xd3f53,daria conta.
0xd3f67,"Às vezes fica agitado e choca as pessoas,\n"
0xd3f97,mas não quer dizer que é perigoso.
0xd3fb5,...Choque?
0xd3fbf,"É, com esse pequeno tentáculo aqui."
0xd3fe5,Atuy aponta para um dos apêndices pendurados\n
0xd4015,pendurado no lado do Kurarin.
0xd4032,Nossa. Quase toquei nisso.
0xd4050,"Ah, não fique com medo! É só um pouquinho\n"
0xd407d,choque de bebê.
0xd4089,Claro...
0xd4091,"Pelo que já passei até agora, acreditar\n"
0xd40c1,na palavra dos outros nessas horas nunca termina bem\n
0xd40f2,bem.
0xd40f8,"*Toque, toque*"
0xd4105,Kurarin dá uns toques no ombro de Atuy.
0xd4124,"Hum? É, tá demorando mesmo."
0xd4144,Algum problema?
0xd4155,É que já faz um tempo desde que\n
0xd4184,pedi a comida do Kurarin. Talvez tenha\n
0xd41b2,problema...?
0xd41be,Não tem jeito. Vou entrar e ver se tem\n
0xd41ed,está tudo bem.
0xd4205,"Fica de olho nesse pequeno, tá bem, querido?"
0xd4232,Hein? E-Ei--
0xd423f,"Com isso, Atuy sai do refeitório toda\n"
0xd426d,rápido.
0xd4274,"...Ela me pediu para cuidar dele, mas e\n"
0xd42a1,exatamente... o que é que eu faço?
0xd42c1,"Como mandado, fico vigiando o Kurarin... que\n"
0xd42f0,"flutua suavemente, sem nenhum traço\n"
0xd431e,lindeza.
0xd4328,"Isso é ""lindo"", hein."
0xd433d,"Por mais que eu olhe, simplesmente não consigo\n"
0xd436c,"achar isso ""fofo"". Não é que tenha um\n"
0xd4399,rosto encantador.
0xd43ac,"...Encanto, hein."
0xd43bb,Pego um pincel do bolso e começo a\n
0xd43eb,contra a pele viscosa da criatura.
0xd4411,Vamos fazer aqui... Pronto.\n
0xd443c,Talvez você fique mais fofo com um rosto.
0xd445f,Nunca se sabe. Você pode ser mais popular com\n
0xd4490,"as garotas desse jeito. Kurarin, o conquistador."
0xd44b8,"Dois círculos rápidos, um crescente de lua para\n"
0xd44e8,"boca, e tá perfeito."
0xd4501,"...Esquisito. Era pra ter ficado fofo,\n"
0xd4531,fica ainda mais estranho.
0xd4543,...E se eu adicionar a pupila também...?
0xd4569,"...OK, agora passamos dos limites do\n"
0xd4592,"""assustador""."
0xd459c,Esse troço vai me assombrar nos pesadelos se\n
0xd45c9,não vou apagar.
0xd45db,Pego o Kurarin com cuidado e limpo o rosto(???)\n
0xd460a,com uma toalha de mão.
0xd461d,"Ngh, escorregadia. Difícil de limpar--Gah!"
0xd463f,*Escorrega*
0xd4646,"Ah, Haku. Então foi aqui que você veio parar.\n"
0xd4673,Querida irmã foi--
0xd4685,*Gruda*
0xd468d,EEEK!?
0xd4693,"O Kurarin adere à bochecha de Nekone, e ela\n"
0xd46c0,arremessa a criatura com toda a força\n
0xd46f1,tem ela.
0xd46fa,"Entendo como ela se sente, mas vai, isso foi\n"
0xd472a,simplesmente cruel.
0xd4736,O-O-O-Que é aquilo!?
0xd474e,É um Kurarin.
0xd475c,"E um Kurarin é O QUÊ, peço-lhe que me diga?"
0xd477e,Kurarin é Kurarin.
0xd4792,"Bom, ahn, como eu diria. Estava...\n"
0xd47be,tentando deixar ele mais fofo? Mas é difícil\n
0xd47ea,"limpar, então--"
0xd47f9,"E isso é o que você chama de ""fofo""? Vou\n"
0xd4828,tendo esse horror nos meus sonhos à noite.
0xd4851,Não fale assim. Eu não achei que ia ficar\n
0xd4880,desse jeito!
0xd488f,Seria um desastre se você soltasse a coisa dos\n
0xd48c0,pesadelos aqui em público.
0xd48da,"""Desastre"" é exagero um pouco..."
0xd4902,De qualquer forma. A senhorita está te procurando. E agora\n
0xd4934,"que entreguei o recado, vou\n"
0xd4965,minha licença.
0xd496f,"Com isso, Nekone sai rapidamente da sala de\n"
0xd499c,corredor.
0xd49a2,Hein?
0xd49a7,"...E quando minha atenção volta para o cômodo,\n"
0xd49d5,percebo que não vejo o Kurarin que foi lançado\n
0xd4a04,lugar nenhum.
0xd4a0e,Gah!?
0xd4a14,EEK!
0xd4a19,"Geh!? E-Então você se mostrou, seu monstro!"
0xd4a48,Então -- de forma abafada -- ouço o barulho de\n
0xd4a79,"alguém caindo pela escada, quebrando pratos,\n"
0xd4aa9,gritando...
0xd4ab4,Oof. D-Desculpe por isso.
0xd4acd,"Ah, coitado! Pensei que você fosse\n"
0xd4afd,ficar de olho.
0xd4b10,"Desculpa, desculpa. Tirei os olhos só por um\n"
0xd4b3f,segundo...
0xd4b49,"Ah, mas que sorte a sua, Kurarin!\n"
0xd4b6e,Recebendo maquiagem tão bonita!
0xd4b8f,"*Mexe, mexe, mexe*"
0xd4ba8,Hee. Kurarin está tão feliz.
0xd4bc1,O Kurarin enrola os tentáculos no meu rosto com\n
0xd4bf3,todo sinal de afeto entusiasmado...
0xd4c1a,E a cara de pesadelo começa a emitir um\n
0xd4c47,luz assustadora.
0xd4c54,BLRGLRGHLRGLRGH--
0xd4c66,Aww! Viu? Tão feliz! É um agradecimento\n
0xd4c94,por ter feito um trabalho tão bom na maquiagem.
0xd4cc1,BLGLRGHRLGH--
0xd4ccf,"C-Como assim isso é um ""choquinho de nada""!?\n"
0xd4cfc,Buh--
0xd4d02,"Enquanto perco a consciência, anoto mentalmente\n"
0xd4d32,não confiar na noção de escala de ninguém\n
0xd4d5e,por aqui.
0xd5ef7,*BAM*
0xd5eff,Argh--
0xd5f05,"Finalmente livre do trabalho de mesa, me inclino\n"
0xd5f34,"para me espreguiçar, mas bato o braço na\n"
0xd5f62,da mesa...
0xd5f72,"Ai, ai... Tch. Apenas ralou."
0xd5f8c,Arregaço a manga e vejo sangue escorrendo de\n
0xd5fbc,"o arranhão, fazendo careta."
0xd5fd4,"Devia falar com Kuon... Ah, não, melhor não\n"
0xd6000,incomodá-la. Passa sozinho.
0xd6028,"Se fosse algo mais sério, talvez, mas\n"
0xd6056,me importaria com um arranhãozinho.
0xd6086,"*Esfrega, esfrega, esfrega, esfrega*"
0xd60a3,Barulhos de moagem ecoam atrás da porta de Kuon\n
0xd60d2,enquanto passo...
0xd60e2,Que som é esse?
0xd60f5,Hm hm-hm...
0xd6101,E ela... está cantarolando?
0xd6122,"Decido espreitar o quarto dela, e uma estranha\n"
0xd6152,fragrância invade meu nariz -- e eu\n
0xd617a,entenda.
0xd6186,"Ah, entendo. Ela está trabalhando..."
0xd61a2,O que você está fazendo aí parado?\n
0xd61cc,"Vem cá, não quer entrar?"
0xd61ea,"Ah, só curiosidade. Não queria\n"
0xd6215,desculpe.
0xd6227,"Entendo. Termino logo, é só esperar\n"
0xd6257,um pouco.
0xd6262,"Ela indica uma almofada, e eu me sento,\n"
0xd6290,observando-a trabalhar.
0xd62a3,Kuon mói algo verde-escuro e pastoso\n
0xd62d5,"num almofariz, cantarolando alegremente."
0xd6302,"...Então, ahn, imagino que seja um remédio\n"
0xd632f,"não? Quer dizer, duvido que esteja moendo\n"
0xd635b,temperos?
0xd6367,"Isso? Vai ser um novo ungüento, acho. Queria\n"
0xd6399,em dar uso apropriado a ervas raras que achei.
0xd63c7,"Impressionante. Você está sempre preparada,\n"
0xd63f4,Hein...?
0xd63fc,"Olhando o quarto dela, há muito mais\n"
0xd642a,equipamentos do que quando chegamos\n
0xd6457,em...
0xd645d,"...tudo indecifrável para olhos leigos,\n"
0xd648e,seu uso no mínimo incerto.
0xd64a8,"Provavelmente são ferramentas para o trabalho de boticária,\n"
0xd64da,mas pra mim não são muito mais do que\n
0xd6501,curiosidades.
0xd650e,Confuso? Algo aqui te chama atenção?
0xd653e,"É, o equipamento parece curioso, mas...\n"
0xd656a,Que tipo de efeito tem essa coisa estranha\n
0xd6598,que fruta é?
0xd65a4,"Quer dizer, entendo que provavelmente é uma\n"
0xd65d1,"ingrediente ou reagente qualquer, mas..."
0xd65fc,"Pego com cuidado algo de aparência venenosa,\n"
0xd6626,fruta vermelho-escura repleta de pontos amarelos.
0xd6655,"Isso é um ikoraship. Ingerido, tem um\n"
0xd6680,"efeito antifebril — reduz a temperatura corporal,\n"
0xd66af,Diria que sim.
0xd66bd,"Ingerir? Se eu visse isso na floresta,\n"
