offset,text_target
0xf76d,vinda dela totalmente em desacordo com a aparência\n
0xf799,fofa.
0xf7a0,"Ela acaricia a cauda com carinho, como se\n"
0xf7cd,tentasse consolar a coisa depois de eu\n
0xf7fb,mexer nela.
0xf802,"Mas mesmo assim, agarrar minha cauda sem\n"
0xf832,nem um aviso...
0xf844,"Não... bem, quer dizer... como eu explico..."
0xf86d,Ela solta um suspiro fundo.
0xf887,"...Parece que você honestamente não sabia,\n"
0xf8b4,então acho que não tem jeito. Vou deixar\n
0xf8e0,passar por enquanto.
0xf8ef,Bem... desculpa.
0xf8fe,Mas não é como se a gente esperasse alguém\n
0xf92d,ter uma cauda de verdade.
0xf93f,"Quer dizer, os humanos evoluíram dos macacos, e\n"
0xf96c,acho que houve casos de evolução reversa...
0xf99d,"A garota me olha estranho, como se quisesse\n"
0xf9cf,responder à minha tentativa atrasada de desculpa.
0xf9fc,...Hum?
0xfa03,...Será que estou vendo coisas?
0xfa1a,"Um rosto lindo, traços elegantes,\n"
0xfa47,e cabelo preto brilhante. É. Nada de errado aqui.
0xfa74,"Ela é uma graça, sem dúvida, mas não é bem\n"
0xfaa3,essa a questão agora. O problema é...
0xfaca,"...E-Eu não tinha notado em meio à confusão,\n"
0xfaf7,mas... aquilo são tufos de pelo na cabeça dela?
0xfb21,O que foi agora?
0xfb33,Aquelas orelhas grandes... grandes e peludas... se mexem\n
0xfb61,por um instante.
0xfb6f,"Ah... é... bem, isso é... hum."
0xfb8f,"Orelhas e cauda... Ela parece humana, mas será\n"
0xfbc0,que é outra coisa?
0xfbd0,"Não, espera. Não posso deixar ela me abandonar\n"
0xfbff,por eu fazer perguntas idiotas demais...
0xfc2c,...Não é nada.
0xfc3d,Melhor agir como se eu não tivesse visto nada.
0xfc6a,"Ãh, é que eu não conheço muito bem os costumes\n"
0xfc9b,"e a etiqueta destas bandas, sabe."
0xfcc7,Isso é bem evidente só de olhar pra você.\n
0xfcf7,O que você está fazendo com essas roupas...?
0xfd21,A garota solta um suspirinho diante da minha desculpa.
0xfd4e,"De todo jeito, é melhor te vestir direito."
0xfd7f,É-É...
0xfd89,"Diante das palavras dela, me apresso a desfazer\n"
0xfdb4,os nós. Talvez eu tenha apertado os nós\n
0xfde2,demais...
0xfdef,Pronto... Ufa... Esse já desatou.\n
0xfe1c,Agora vou... Ngh... Este também está\n
0xfe46,bem apertado...
0xfe5a,"Enquanto me atrapalho, a garota se ajoelha e\n"
0xfe88,começa a desatar os nós com\n
0xfeb0,destreza tranquila.
0xfebf,Fica quieto.
0xfecb,T-Tá bom. Obrigado.
0xfee0,*Vuf*
0xfee8,Nunca imaginei que você usaria isto como faixa...
0xff15,"Ela murmura com uma ironia esquisita, voltando a\n"
0xff44,atenção pra faixa que segura minha calça.
0xff70,"Sério? Bem, é comprido e estreito, então eu só\n"
0xffa0,imaginei.
0xffa9,Quase não escuto a resposta murmurada dela.
0xffcb,É roupa de baixo.
0xffdb,...Hã?
0xffe3,Como eu disse... roupa de baixo.
0xfffd,Roupa de baixo...? Esta tira comprida de pano\n
0x10029,deveria ser...?
0x1003c,Como uma coisa tão comprida deveria cobrir...\n
0x1006e,Espera. É uma daquelas tangas de tira!?
0x1009a,Pode-se dizer que sim.
0x100b6,"Tenho certeza de que você não sabia, mas ainda assim, o fato\n"
0x100e6,de você ter decidido usar como faixa...
0x10116,Hrgh...
0x1011f,Hehe...
0x1012a,"A garota dá uma risadinha do meu desânimo visível, mas\n"
0x10157,"continua trabalhando, as mãos correndo pelo pano."
0x10184,Só falta...
0x1019a,Ela puxa a tira de pano da minha cintura num\n
0x101ca,puxão só. Mas...
0x101dd,...*Paf*
0x101e8,Ãh--
0x101ed,Aquela faixa-tanga era a única coisa segurando\n
0x1021e,"minha calça. Se aquilo saiu, então\n"
0x10247,naturalmente--
0x10253,"A calça cai no chão... e ""Aquilo"" balança diante\n"
0x10286,"dos olhos dela, oscilando alegremente apesar da falta\n"
0x102b4,de vento.
0x102bd,"A garota congela diante da emboscada visual, incapaz\n"
0x102ed,de tirar os olhos do estranho intruso.
0x10319,Olá...?
0x10323,"O rosto, o pescoço, as mãos e o corpo da garota aos poucos\n"
0x10352,"ficam vermelhos vivos, como se ela fervesse inteira.\n"
0x10380,E então...
0x1038c,Ii.
0x10390,Ii?
0x10394,IIIIIIIIAAAAAAH!
0x103a6,Hgh--
0x103ab,Como esse grito sai dela!?\n
0x103d4,"Fico tonto por um momento, dominado por\n"
0x103fd,aflição ultrassônica.
0x10412,"E bem quando ponho as mãos sobre os ouvidos,\n"
0x1043d,tentando bloquear o grito agudo--
0x10467,*BAQUE*
0x1046e,NNNAAARGH!
0x1047a,"Uma força terrível e vingativa me atinge embaixo,\n"
0x104a6,e meu mundo é só dor. 
0x104bd,"Pronto, isso deve ser tudo!"
0x104d8,"A garota acena satisfeita, me dando um\n"
0x10505,tapinha gentil e encorajador nas costas.
0x1052d,E-Entendi. Então é assim que se veste de verdade...
0x1055e,"Tem outra lacuna na minha memória, mas consegui\n"
0x10590,"sobreviver ao que quer que tenha acontecido, ao menos. Deve ser\n"
0x105c2,graças a todo aquele bom karma.
0x105e1,Então é assim que deve ser a sensação...\n
0x10611,É fácil de me mexer. Bem diferente de\n
0x1063d,antes.
0x10646,"Giro no lugar, tentando ter uma noção de como\n"
0x10676,as roupas servem.
0x10687,"Comparada a isto, a primeira tentativa foi como\n"
0x106b2,me enfiar numa camisa de força.
0x106d6,"Sem cauda alguma, e sem intenção\n"
0x10703,"de mostrar minha bunda, concordamos em costurar\n"
0x1072e,o buraco da cauda.
0x1073e,Ela fala em ter uma cauda como se fosse\n
0x10768,"natural, mas parece tranquila com eu não\n"
0x10792,ter uma.
0x1079e,Fiquei meio curioso sobre isso... mas acho que\n
0x107ce,cada um é de um jeito.
0x107e4,Obrigado por tudo.
0x107fb,"Viro-me pra ela, expressando formalmente\n"
0x10825,minha gratidão.
0x10833,"Ah, não, imagina. E a gente teve uns\n"
0x10860,"mal-entendidos, então..."
0x10879,"Bom, então..."
0x10885,"A garota se senta ereta, vira-se pra mim e\n"
0x108b3,anuncia num tom claro e franco. 
0x108db,Kuon.
0x108e1,Meu nome. Acho que ainda não te disse.
0x1090b,Kuon. Esse é o meu nome.
0x10922,"A-Ah, seu nome, é?"
0x10938,Kuon...
0x10940,E como te chamam?
0x1095b,Meu nome...
0x10966,"Sim, seu nome."
0x10976,As palavras de Kuon mexem com algo na minha mente--\n
0x109a1,algo importante.
0x109b6,"A-Ah, é, eu sou--"
0x109c8,Eu sou...?
0x109d0,Eu... sou...
0x109db,Espera... Calma...
0x109ee,Enterro o rosto nas mãos e tento resgatar\n
0x10a1e,qualquer memória. Tem que haver\n
0x10a45,"alguma coisa, qualquer coisa..."
0x10a5c,Eu sou... Eu sou...
0x10a6c,Mas por algum motivo... nada veio.\n
0x10a93,Nenhum fim pra frase.
0x10aae,"B-Bem, de onde você veio? Ou talvez...\n"
0x10adf,o que você andou fazendo até agora?
0x10b03,De onde... eu venho?
0x10b17,De onde eu venho... De onde eu venho...\n
0x10b3f,De onde eu venho...
0x10b52,"As palavras se repetem na minha mente como um mantra,\n"
0x10b85,mas... nada. Não consigo pensar além da névoa.
0x10bb2,Entendo...
0x10bbb,"Dá pra ver que Kuon também está preocupada, agora que minha\n"
0x10bea,perda de memória não parece tão passageira.
0x10c11,O que eu andei fazendo até agora...?
0x10c36,"Conforme o pensamento me ocorre, ergo a\n"
0x10c63,"cabeça de novo, e meu olhar recai sobre ela."
0x10c87,"É verdade, ela estava..."
0x10ca0,"Não lembro de muita coisa, mas se foi ela quem\n"
0x10cd0,"cuidou de mim, então talvez..."
0x10cf1,Parece que ela notou meu olhar de expectativa.\n
0x10d28,"Quando fala, a voz dela é baixa."
0x10d4d,"Você estava... desmaiado, sozinho nestas montanhas\n"
0x10d7d,remotas.
0x10d88,Sozinho?
0x10d8f,Mhm. E... eu nunca mais dormiria bem à noite\n
0x10dc1,"se simplesmente te deixasse, então... cuidei de você."
0x10def,"Então sinto muito por criar esperança, mas acho\n"
0x10e20,que é tudo o que sei sobre você ao certo.
0x10e4d,Eu... entendo...
0x10e59,Desculpa.
0x10e64,"Não, a culpa é minha por criar esperança."
0x10e8f,"É gentileza sua dizer isso, mas... isto é uma confusão,\n"
0x10ec3,não é? Não pensei que fosse acabar assim...
0x10ef7,"Resmungando, Kuon pressiona a mão na\n"
0x10f21,testa e esfrega as têmporas com os\n
0x10f4a,dedos.
0x10f53,"É, isto é uma baita confusão. Ótimo... o que\n"
0x10f86,é que eu faço numa situação dessas?
0x10fb1,Tudo o que descobri foi que não faço ideia de quem sou.
0x10fe3,A propósito... Onde estou?
0x10ffd,Você entenderia se eu dissesse que estamos a oeste de\n
0x1102c,Kujyuri...? Bem no fundo da Província de Shishiri?
0x11057,Entendo.
0x1105e,...Não. Nenhuma ideia.
0x1106e,...Ah.
0x11075,Descobrir o nome deste lugar não\n
0x110a2,"me ajuda nem um pouco, já que ainda não faço ideia\n"
0x110d0,de onde estou.
0x110dc,Tem mais alguma coisa...?\n
0x110f9,Algo mais que eu possa perguntar a ela...
0x11119,"Isso, aquela coisa enorme!"
0x11131,Coisa enorme?
0x1113d,"É, isso mesmo! Aquela coisa de limo\n"
0x1116a,viscosa que me atacou. O que era aquilo!?
0x11198,...Limo?
0x111a2,"Kuon inclina a cabeça a princípio, confusa, mas\n"
0x111d2,então algo parece lhe ocorrer.
0x111f7,"Ah, talvez você esteja falando do Tatari?"
0x11224,Tatari...?
0x1122f,É assim que se chama. É um tipo de...\n
0x1125c,criatura? Eu acho?
0x11271,"Kuon responde, a incerteza clara no tom\n"
0x1129f,e na expressão.
0x112af,"Se você me perguntasse o que é, eu não teria\n"
0x112dd,"uma resposta certa pra te dar, pra ser sincera."
0x11303,"Só sei que vive bem no fundo da terra,\n"
0x11333,onde o sol não alcança.
0x11350,E ataca e devora criaturas vivas que\n
0x11381,entram no covil dele--pra se alimentar.
0x113a9,"Além disso, ele nunca morre... e acho que é só."
0x113d8,Nunca morre...?
0x113e7,Isso. Simplesmente não pode.
0x113fd,"Queime, corte, espanque, mas ele ainda revive\n"
0x1142e,"na hora. Não importa o que faça, não dá pra\n"
0x1145c,matar.
0x11465,"Não, qual é. Nenhuma criatura viva poderia de fato\n"
0x11496,ser imortal.
0x114a3,"Talvez o corpo e a mente dele sejam só muito resistentes,\n"
0x114d6,e isso torne mais difícil matá-lo?
0x114fb,"Não, é verdade. Não importa o que façamos com ele,\n"
0x11528,"ele nunca morre. Não importa o que se faça,\n"
0x11555,nem como...
0x1155f,"A gente só luta pra afugentá-lo, ou assustá-lo\n"
0x11590,com luzes e barulhos altos. Isso parece funcionar\n
0x115c2,bem.
0x115c8,Então nem sabemos quantos existem.\n
0x115f4,"Nem muito sobre ele, na verdade."
0x11615,Que tipo de monstro é esse? Isso é assustador\n
0x11640,demais...
0x1164e,Então você teve muita sorte. Se eu tivesse chegado só\n
0x1167e,"um pouco mais tarde, não sobraria nada de você,\n"
0x116ad,né?
0x116b4,"As palavras dela me trazem à mente o inseto enorme,\n"
0x116df,engolido inteiro e derretido dentro do\n
0x11708,corpo daquela coisa.
0x11716,"Kuon ri, talvez da palidez súbita no\n"
0x11745,"meu rosto, e continua."
0x11763,Não se preocupe. Fique longe do habitat dele e\n
0x11792,se mantenha nas trilhas quando viajar pelo mato.
0x117c2,"Desde que tenha essas regras em mente, você\n"
0x117f4,raramente vai ter problema.
0x11811,"R-Raramente, é...?"
0x11823,Então tudo o que passei--aquilo tudo foi só\n
0x11855,um azar absurdamente improvável!
0x11877,"Bem, nunca se sabe. O melhor é só\n"
0x118a4,aceitar que essas coisas acontecem e lidar\n
0x118d0,"com elas, eu acho."
0x118e2,"Afinal, uma rajada de vento na hora errada\n"
0x11910,pode ser tudo o que precisa pra acabar com uma vida.
0x1193d,Ela diz isso quase com naturalidade.
0x1195a,Não sei se esse tom prático é\n
0x11984,"porque toda aquela confusão ficou pra trás, ou..."
0x119b0,"Bem, o que você pretende fazer agora?"
0x119d2,Agora...
0x119d9,O que EU posso fazer...?
0x119eb,"Ah, desculpa. Acho que essa é uma pergunta\n"
0x11a1c,meio injusta.
0x11a26,Como é que você vai responder uma pergunta dessas\n
0x11a57,quando nem lembra do próprio\n
0x11a84,nome?
0x11a8a,"É, isso resume bem."
0x11aa7,"Hmm. Bem, se é esse o caso..."
0x11ac8,"Algo lhe ocorre, e ela faz uma\n"
0x11af4,sugestão gentil.
0x11b07,Talvez isto seja algum tipo de destino. Por que você\n
0x11b36,não me deixa cuidar de você por um tempo?
0x11b64,A ideia bizarra me deixa por um instante sem\n
0x11b8e,palavras.
0x11b99,Esta garota vai cuidar de mim?
0x11bbf,"Ah, não, eu não poderia. Mas agradeço a..."
0x11bee,"...Não, espera."
0x11bfb,"Se eu sair por conta própria aqui, ou vou\n"
0x11c2a,"me perder, ou virar o jantar de algum\n"
0x11c55,monstro.
0x11c5d,"Ainda estou inseguro, mas ela fez muito por mim.\n"
0x11c8e,Ela não me trairia agora--não depois de tudo isso.
0x11cbf,Posso ao menos contar com ela até entender\n
0x11cef,o que está havendo. Vou só aceitar isto como uma\n
0x11d20,boa sorte.
0x11d2e,"...Entendido. Vou contar com você, pelo\n"
0x11d5a,menos por um tempo.
0x11d6b,Kuon sorri gentilmente enquanto inclino a cabeça pra ela.
0x11d97,"Sim, acho que é uma escolha sábia. Obediência é\n"
0x11dc9,sempre uma coisa boa.
0x11dde,Ela parece aliviada... Está bem claro que se eu\n
0x11e11,"tivesse recusado, provavelmente não teria me virado\n"
0x11e40,sozinho...
0x11e4a,"Bem, agora que isso está resolvido, a gente deveria\n"
0x11e75,ao menos decidir um nome pra você.
0x11e98,...Um nome?
0x11ea3,"Bem, você não pode ficar sem nome pra sempre. Você\n"
0x11ed0,"não lembra como te chamam, certo?"
0x11efa,É...
0x11f02,Ela tem razão. Não ter um nome poderia ficar\n
0x11f31,"inconveniente, principalmente quando chegarmos à cidade."
0x11f5f,"Tá, qualquer coisa provavelmente serve..."
0x11f7a,Espera aí.
0x11f83,Talvez... esta seja uma oportunidade de ouro?
0x11faa,"Não estou feliz por não ter memórias, mas\n"
0x11fd8,ISSO significa que tenho basicamente uma folha em branco.
0x12007,O que nos leva a isto... Posso escolher\n
0x12036,um nome bem legal e misterioso!
0x12059,"Talvez meu nome fosse algo sem graça e chato,\n"
0x12087,antes de tudo isso.
0x12098,"Bem, isso não é tão ruim. Podia facilmente\n"
0x120c8,ter sido algo ridículo e\n
0x120ed,vergonhoso...
0x120fd,"Quer saber, amnésia não é tão ruim. É\n"
0x12129,até demais! Tenho que tirar o melhor de uma situação\n
0x12157,ruim.
0x12162,Então esta é uma oportunidade de verdade. Não dá pra\n
0x1218e,escolher um nome qualquer.
0x121a8,Só tenho que pensar num nome legal o bastante pra\n
0x121d6,"deixar todo mundo com inveja, mas nada de que eu\n"
0x12203,me arrependa depois...
0x12213,Tá! Meu nome é--
0x12224,Hmm. Que tipo de nome combinaria mais com você?
0x12250,Kuon parece indiferente ao meu braço\n
0x1227c,"dramaticamente estendido, ponderando consigo mesma."
0x122a4,"Uma sensação ruim surge, e nervoso pergunto\n"
0x122d3,a ela.
0x122d8,Ãh... você não está... pensando em decidir\n
0x12306,"o meu novo nome também, está?"
0x12320,"Ela parece surpresa, como se não fizesse ideia\n"
0x1234c,do que estou perguntando.
0x1235d,Pensando em? É meu dever.
0x12378,S-Seu dever?
0x12385,Um guardião é essencialmente um pai. Já que agora\n
0x123b6,"sou sua guardiã, é meu dever te dar\n"
0x123e4,um nome.
0x123ec,"Não, isso é..."
0x123fa,Qual é... Esta garotinha não pode honestamente se achar\n
0x1242b,"minha mãe, pode...?"
0x1244e,"Embora, se você preferir seguir por conta própria sem\n"
0x12481,"mim, então fique à vontade, tome suas próprias decisões."
0x124b1,Nnh... Argh...
0x124be,Como discutir com isso...? Kuon sorri\n
0x124ea,"radiante enquanto eu desabo derrotado, e bate\n"
0x12517,as mãos.
0x1251e,Então acho que está decidido!
0x12539,"*Suspiro*... Lá se foi a ideia toda do ""nome\n"
0x1256a,"incrível""..."
0x12572,"No fim, acho que ainda não tenho voz em\n"
0x1259f,nada--nem no meu próprio nome.
0x125bf,"Bom, vejamos. Seu novo nome é..."
0x125e3,"Kuon inclina a cabeça, olhando pensativa\n"
0x1260f,para o teto.
0x1261f,"Após um momento de silêncio, ela murmura algumas\n"
0x12651,sílabas.
0x1265c,Ha... ku...
0x12668,Haku...?
0x12671,Isso mesmo. Haku.
0x12685,"Ela parece bem orgulhosa disso. Tendo dito,\n"
0x126b5,ela sorri confiante.
0x126cd,Acho que você deveria se chamar Haku de\n
0x126fa,agora em diante.
0x12702,Haku...
0x1270a,Rumino o nome que ela me deu. 
0x12735,...Não é lá tão legal...
0x1274e,...Você disse alguma coisa?
0x12768,*Tremor*
0x12772,"Um leve arrepio me percorre, e um frio\n"
0x127a1,desce pela minha espinha.
0x127b5,"Embora Kuon esteja sorrindo tão docemente quanto sempre pra mim,\n"
0x127e8,meu sangue gela por um momento.
0x12809,"Erk! N-Não, não disse nada..."
0x1282b,"Em resposta à minha reação, Kuon limpa a\n"
0x12859,"garganta com uma tossezinha delicada,\n"
0x12880,falando sério.
0x12894,É um nome muito ilustre.
0x128b4,Vem do nome de alguém celebrado em\n
0x128e2,lendas e histórias antigas.
0x128ff,Lendas...
0x1290a,Sim... do Utawarerumono.
0x12929,"Sem memórias nem contexto, não consigo bem\n"
0x1295b,apreciar ou entender o significado.
0x12986,Mas algo no afeto distante na expressão\n
0x129b9,dela me diz que é um nome importante.
0x129e5,Tudo bem...
0x129f2,"De agora em diante, então, sou Haku.\n"
0x12a11,Que me chame assim de agora em diante.
0x12a32,"Mhm. Fico feliz em ouvir isso, eu acho."
