offset,file,text_en,byte_budget
scena/mp4000_ev.dat:0x23e04f,scena/mp4000_ev.dat,Where have you been?!,22
scena/mp4000_ev.dat:0x23e079,scena/mp4000_ev.dat,Hm? Is something the matter?,29
scena/mp4000_ev.dat:0x23e0bf,scena/mp4000_ev.dat,You know what I mean...,24
scena/mp4000_ev.dat:0x23e0e7,scena/mp4000_ev.dat,went to the Elmo Hot Springs.,30
scena/mp4000_ev.dat:0x23e105,scena/mp4000_ev.dat,You disappeared after you,26
scena/mp4000_ev.dat:0x23e12e,scena/mp4000_ev.dat,"Mueller was angry, you know.",29
scena/mp4000_ev.dat:0x23e190,scena/mp4000_ev.dat,Heheh... How adorable.,23
scena/mp4000_ev.dat:0x23e1bc,scena/mp4000_ev.dat,"Hey, Olivier...",16
scena/mp4000_ev.dat:0x23e1e4,scena/mp4000_ev.dat,the embassy you were with us?,30
scena/mp4000_ev.dat:0x23e202,scena/mp4000_ev.dat,Do you mean you didn't tell,28
scena/mp4000_ev.dat:0x23e26b,scena/mp4000_ev.dat,must be performed in secret.,29
scena/mp4000_ev.dat:0x23e288,scena/mp4000_ev.dat,A journey in search of love,28
scena/mp4000_ev.dat:0x23e2cb,scena/mp4000_ev.dat,In any case... May we pass?,28
scena/mp4000_ev.dat:0x23e315,scena/mp4000_ev.dat,"It's fine with me, but...who are your companions?",50
scena/mp4000_ev.dat:0x23e366,scena/mp4000_ev.dat,Hi! We're from the Bracer Guild.,33
scena/mp4000_ev.dat:0x23e3ab,scena/mp4000_ev.dat,We'd like to talk to the ambassador.,37
scena/mp4000_ev.dat:0x23e3df,scena/mp4000_ev.dat,this jokester introduce us...,30
scena/mp4000_ev.dat:0x23e3fd,scena/mp4000_ev.dat,I thought it'd be a good idea to have,38
scena/mp4000_ev.dat:0x23e437,scena/mp4000_ev.dat,I see. Alright.,16
scena/mp4000_ev.dat:0x23e45b,scena/mp4000_ev.dat,so entry is no problem.,24
scena/mp4000_ev.dat:0x23e473,scena/mp4000_ev.dat,"Well, I don't doubt you are who you say,",41
scena/mp4000_ev.dat:0x23e4ba,scena/mp4000_ev.dat,Hello again.,13
scena/mp4000_ev.dat:0x23e4df,scena/mp4000_ev.dat,have just returned.,20
scena/mp4000_ev.dat:0x23e4f3,scena/mp4000_ev.dat,Ambassador Crainagh and Mr. Mueller,36
scena/mp4000_ev.dat:0x23e52a,scena/mp4000_ev.dat,"Ah, excellent!",15
scena/mp4000_ev.dat:0x23e555,scena/mp4000_ev.dat,"So, is it okay for us to go in?",32
scena/mp4000_ev.dat:0x23e5f4,scena/mp4000_ev.dat,"Please, go right ahead.",24
scena/mp4000_ev.dat:0x23e620,scena/mp4000_ev.dat,embassy is an extraterritorial space.,38
scena/mp4000_ev.dat:0x23e646,scena/mp4000_ev.dat,"Oh, but please keep in mind that the",37
scena/mp4000_ev.dat:0x23e67a,scena/mp4000_ev.dat,Will do!,9
scena/mp4000_ev.dat:0x23e7eb,scena/mp4000_ev.dat,"Thank you, Mr. Mueller.",24
scena/mp4000_ev.dat:0x23e817,scena/mp4000_ev.dat,been this open with us if it weren't for you.,46
scena/mp4000_ev.dat:0x23e845,scena/mp4000_ev.dat,I don't know if the ambassador would've,40
scena/mp4000_ev.dat:0x23e88b,scena/mp4000_ev.dat,No... I didn't do much.,24
scena/mp4000_ev.dat:0x23e8b3,scena/mp4000_ev.dat,nations. Cooperating is only natural.,38
scena/mp4000_ev.dat:0x23e8d9,scena/mp4000_ev.dat,"Besides, this matter affects all three",39
scena/mp4000_ev.dat:0x23e90f,scena/mp4000_ev.dat,"Heh, I agree.",14
scena/mp4000_ev.dat:0x23e944,scena/mp4000_ev.dat,"I hope we can resolve this, somehow...",39
scena/mp4000_ev.dat:0x23ea25,scena/mp4000_ev.dat,"Huh...? What's the matter, Olivier?",36
scena/mp4000_ev.dat:0x23ea6f,scena/mp4000_ev.dat,Oh... I was just thinking something.,37
scena/mp4000_ev.dat:0x23eaa8,scena/mp4000_ev.dat,"It's not about the threats, so don't worry.",44
scena/mp4000_ev.dat:0x23eaed,scena/mp4000_ev.dat,"Um, okay...?",13
scena/mp4000_ev.dat:0x23eb54,scena/mp4000_ev.dat,"you'll be staying at the embassy, correct?",43
scena/mp4000_ev.dat:0x23eb7f,scena/mp4000_ev.dat,"Olivier, while you're in the capital,",38
scena/mp4000_ev.dat:0x23ebd8,scena/mp4000_ev.dat,Hehe. Of course!,17
scena/mp4000_ev.dat:0x23ebf8,scena/mp4000_ev.dat,"your bed, as always.",21
scena/mp4000_ev.dat:0x23ec0d,scena/mp4000_ev.dat,I'll be enjoying sweet dreams in,33
scena/mp4000_ev.dat:0x23ec8a,scena/mp4000_ev.dat,"Oh, my...",10
scena/mp4000_ev.dat:0x23ecb0,scena/mp4000_ev.dat,"you're joking, so cut it out.",30
scena/mp4000_ev.dat:0x23ecce,scena/mp4000_ev.dat,The young ladies don't know,28
scena/mp4000_ev.dat:0x23ecfa,scena/mp4000_ev.dat,Or I'll tie you up and lock you in a room.,43
scena/mp4000_ev.dat:0x23ed49,scena/mp4000_ev.dat,"Oh, dear! I didn't know you were into bondage.",47
scena/mp4000_ev.dat:0x23eda0,scena/mp4000_ev.dat,Don't tempt me.,16
scena/mp4000_ev.dat:0x23edc5,scena/mp4000_ev.dat,I could also hang you out a window.,36
scena/mp4000_ev.dat:0x23ee2f,scena/mp4000_ev.dat,...Forgive me. I went too far.,31
scena/mp4000_ev.dat:0x23ee6e,scena/mp4000_ev.dat,I can totally see you're childhood friends.,44
scena/mp4000_ev.dat:0x23eec0,scena/mp4000_ev.dat,"Haha, you could even be a comedy duo.",38
scena/mp4000_ev.dat:0x23ef0e,scena/mp4000_ev.dat,Please don't give him any ideas.,33
scena/mp4000_ev.dat:0x23ef59,scena/mp4000_ev.dat,business to attend to.,23
scena/mp4000_ev.dat:0x23ef70,scena/mp4000_ev.dat,In any case... I have other,28
scena/mp4000_ev.dat:0x23ef9c,scena/mp4000_ev.dat,Good luck with your investigation.,35
scena/mp4000_ev.dat:0x23f052,scena/mp4000_ev.dat,What now... It's still light out.,34
scena/mp4000_ev.dat:0x23f088,scena/mp4000_ev.dat,last and go to Grancel Castle?,31
scena/mp4000_ev.dat:0x23f0a7,scena/mp4000_ev.dat,Do we save Liberl News for,27
scena/mp4000_ev.dat:0x23f0ec,scena/mp4000_ev.dat,"Yeah, that sounds good.",24
scena/mp4000_ev.dat:0x23f12a,scena/mp4000_ev.dat,Now for Liberl News and Grancel Castle.,40
scena/mp4000_ev.dat:0x23f152,scena/mp4000_ev.dat,"Well, that covers both embassies.",34
scena/mp4000_ev.dat:0x23f188,scena/mp4000_ev.dat,I hope we find some clues.,27
scena/mp4000_ev.dat:0x23f1c8,scena/mp4000_ev.dat,"I hope so too... Well, let's go.",33
scena/mp4000_ev.dat:0x23f1fc,scena/mp4000_ev.dat,evening... Time goes by so fast.,33
scena/mp4000_ev.dat:0x23f21d,scena/mp4000_ev.dat,"Oh, it's already",17
scena/mp4000_ev.dat:0x23f257,scena/mp4000_ev.dat,I think Nial might be back at the office by now.,49
scena/mp4000_ev.dat:0x23f2e3,scena/mp4000_ev.dat,"Oh, good point.",16
scena/mp4000_ev.dat:0x23f30c,scena/mp4000_ev.dat,"Okay, let's hit Liberl News!",29
scena/mp4000_ev.dat:0x23f33d,scena/mp4000_ev.dat,"Evening, already? Time goes by so fast.",40
scena/mp4000_ev.dat:0x23f389,scena/mp4000_ev.dat,The only place left to go is Liberl News.,42
scena/mp4000_ev.dat:0x23f404,scena/mp4000_ev.dat,"Yeah, I guess you're right.",28
scena/mp4000_ev.dat:0x23f434,scena/mp4000_ev.dat,It's getting late. Let's get a move on.,40
scena/mp4000_ev.dat:0x23f517,scena/mp4000_ev.dat,"Good evening, Your Highness!",29
scena/mp4000_ev.dat:0x23f543,scena/mp4000_ev.dat,It is always a pleasure to see you!,36
scena/mp4000_ev.dat:0x23f584,scena/mp4000_ev.dat,"Dan, Alts. Thank you for your hard work.",41
scena/mp4000_ev.dat:0x23f5c2,scena/mp4000_ev.dat,companions inside the castle...,32
scena/mp4000_ev.dat:0x23f5e2,scena/mp4000_ev.dat,I'd like to take Estelle and her,33
scena/mp4000_ev.dat:0x23f617,scena/mp4000_ev.dat,"Oh, it's you guys.",19
scena/mp4000_ev.dat:0x23f63e,scena/mp4000_ev.dat,"I'll let them know, right away.",32
scena/mp4000_ev.dat:0x23f65e,scena/mp4000_ev.dat,"If you're here to meet someone,",32
scena/mp4000_ev.dat:0x23f68d,scena/mp4000_ev.dat,Or is this more of a tour?,27
scena/mp4000_ev.dat:0x23f6b7,scena/mp4000_ev.dat,bracer business today.,23
scena/mp4000_ev.dat:0x23f6ce,scena/mp4000_ev.dat,"No, we're here on official",27
scena/mp4000_ev.dat:0x23f769,scena/mp4000_ev.dat,good to see you both again.,28
scena/mp4000_ev.dat:0x23f785,scena/mp4000_ev.dat,"Hello, Dan, Alts. It's",23
scena/mp4000_ev.dat:0x23f7ef,scena/mp4000_ev.dat,idea you were coming home!,27
scena/mp4000_ev.dat:0x23f80a,scena/mp4000_ev.dat,Your Highness! We had no,25
scena/mp4000_ev.dat:0x23f840,scena/mp4000_ev.dat,stopping by on other business.,31
scena/mp4000_ev.dat:0x23f85f,scena/mp4000_ev.dat,"Hehe. Actually, I'm just",25
scena/mp4000_ev.dat:0x23f88c,scena/mp4000_ev.dat,companions inside the castle...,32
scena/mp4000_ev.dat:0x23f8ac,scena/mp4000_ev.dat,I'd like to take Estelle and her,33
scena/mp4000_ev.dat:0x23f8e1,scena/mp4000_ev.dat,Hold on...,11
scena/mp4000_ev.dat:0x23f900,scena/mp4000_ev.dat,Aren't you...the bracers who won the Royal Tournament?,55
scena/mp4000_ev.dat:0x23f94b,scena/mp4000_ev.dat,"Hehe. It's been a while, hasn't it?",36
scena/mp4000_ev.dat:0x23f98b,scena/mp4000_ev.dat,Thank you for your hospitality back then.,42
scena/mp4000_ev.dat:0x23f9db,scena/mp4000_ev.dat,Haha... So what brings you here today?,39
scena/mp4000_ev.dat:0x23fa1a,scena/mp4000_ev.dat,"I'll let them know, right away.",32
scena/mp4000_ev.dat:0x23fa3a,scena/mp4000_ev.dat,"If you're here to meet someone,",32
scena/mp4000_ev.dat:0x23fa69,scena/mp4000_ev.dat,Or is this more of a tour?,27
scena/mp4000_ev.dat:0x23fa93,scena/mp4000_ev.dat,bracer business today.,23
scena/mp4000_ev.dat:0x23faaa,scena/mp4000_ev.dat,"No, we're here on official",27
scena/mp4000_ev.dat:0x23fb45,scena/mp4000_ev.dat,good to see you both again.,28
scena/mp4000_ev.dat:0x23fb61,scena/mp4000_ev.dat,"Hello, Dan, Alts. It's",23
scena/mp4000_ev.dat:0x23fbcb,scena/mp4000_ev.dat,idea you were coming home!,27
scena/mp4000_ev.dat:0x23fbe6,scena/mp4000_ev.dat,Your Highness! We had no,25
scena/mp4000_ev.dat:0x23fc1c,scena/mp4000_ev.dat,stopping by on other business.,31
scena/mp4000_ev.dat:0x23fc3b,scena/mp4000_ev.dat,"Hehe. Actually, I'm just",25
scena/mp4000_ev.dat:0x23fc68,scena/mp4000_ev.dat,companions inside the castle...,32
scena/mp4000_ev.dat:0x23fc88,scena/mp4000_ev.dat,I'd like to take Estelle and her,33
scena/mp4000_ev.dat:0x23fcbd,scena/mp4000_ev.dat,May we pass?,13
scena/mp4000_ev.dat:0x23fcf0,scena/mp4000_ev.dat,"Of course, Your Highness!",26
scena/mp4000_ev.dat:0x23fd19,scena/mp4000_ev.dat,As Her Highness commands!,26
scena/mp4000_ev.dat:0x23fda7,scena/mp4000_ev.dat,"(Wow, that was easy...)",24
scena/mp4000_ev.dat:0x23fdd9,scena/mp4000_ev.dat,(That's VIP treatment for you.),32
scena/mp4000_ev.dat:0x23fe19,scena/mp4000_ev.dat,(No wonder the Duke is jealous of her.),40
scena/mp4000_ev.dat:0x23fe5b,scena/mp4000_ev.dat,have arrived with guests!,26
scena/mp4000_ev.dat:0x23fe75,scena/mp4000_ev.dat,Ms. Kloe and Ms. Estelle,25
scena/mp4000_ev.dat:0x23fed1,scena/mp4000_ev.dat,Open the gate!,15
scena/mp4000_ev.dat:0x23ffb3,scena/mp4000_ev.dat,"Please, go right ahead!",24
scena/mp4000_ev.dat:0x23ffda,scena/mp4000_ev.dat,"Please, go right ahead!",24
scena/mp4000_ev.dat:0x240001,scena/mp4000_ev.dat,Hehe... Thank you both.,24
scena/mp4000_ev.dat:0x24004c,scena/mp4000_ev.dat,"Come on, Estelle. Let's go inside.",35
scena/mp4000_ev.dat:0x240103,scena/mp4000_ev.dat,Old Lady's Voice,17
scena/mp4000_ev.dat:0x240114,scena/mp4000_ev.dat,"Ah... You've finally come back, my dear.",41
scena/mp4000_ev.dat:0x240210,scena/mp4000_ev.dat,Huh? Sieg?!,12
scena/mp4000_ev.dat:0x24022b,scena/mp4000_ev.dat,I see...,9
scena/mp4000_ev.dat:0x240243,scena/mp4000_ev.dat,Sieg alerted you to my arrival?,32
scena/mp4000_ev.dat:0x2402b1,scena/mp4000_ev.dat,Yes. He told me you were coming.,33
scena/mp4000_ev.dat:0x2402f1,scena/mp4000_ev.dat,"Welcome home, Klaudia.",23
scena/mp4000_ev.dat:0x240334,scena/mp4000_ev.dat,pleased to see you again.,26
scena/mp4000_ev.dat:0x24034e,scena/mp4000_ev.dat,"And you too, Estelle. I'm",26
scena/mp4000_ev.dat:0x2403ac,scena/mp4000_ev.dat,Cassius filled me in on everything that happened.,50
scena/mp4000_ev.dat:0x2403f3,scena/mp4000_ev.dat,You truly...have been through a lot.,37
scena/mp4000_ev.dat:0x24044e,scena/mp4000_ev.dat,"concern, Your Majesty!",23
scena/mp4000_ev.dat:0x240465,scena/mp4000_ev.dat,Thank you very much for your,29
scena/mp4000_ev.dat:0x24049e,scena/mp4000_ev.dat,I can count on Kloe and the others for help.,45
scena/mp4000_ev.dat:0x2404cb,scena/mp4000_ev.dat,"But I know what I have to do, and",34
scena/mp4000_ev.dat:0x2404fc,scena/mp4000_ev.dat,So... I'll be fine.,20
scena/mp4000_ev.dat:0x24051f,scena/mp4000_ev.dat,Is that so...,14
scena/mp4000_ev.dat:0x24053c,scena/mp4000_ev.dat,in the short time you've been away.,36
scena/mp4000_ev.dat:0x240560,scena/mp4000_ev.dat,Heh. You've already grown so much stronger,43
scena/mp4000_ev.dat:0x2405a8,scena/mp4000_ev.dat,"Olivier and Zin, you two are also most welcome.",48
scena/mp4000_ev.dat:0x240604,scena/mp4000_ev.dat,I'll have a maid bring us some tea.,36
scena/mp4000_ev.dat:0x240628,scena/mp4000_ev.dat,please make your way back to my chambers.,42
scena/mp4000_ev.dat:0x240652,scena/mp4000_ev.dat,"But this is no place to chat. All of you,",42
scena/mp4000_ev.dat:0x240752,scena/mp4000_ev.dat,Time goes by so fast.,22
scena/mp4000_ev.dat:0x240768,scena/mp4000_ev.dat,"Oh, my. It's already dark...",29
scena/mp4000_ev.dat:0x2407ab,scena/mp4000_ev.dat,I think Nial might be back at the office by now.,49
scena/mp4000_ev.dat:0x2407f8,scena/mp4000_ev.dat,"Oh, good point.",16
scena/mp4000_ev.dat:0x240821,scena/mp4000_ev.dat,"Okay, let's hit Liberl News!",29
scena/mp4000_ev.dat:0x240852,scena/mp4000_ev.dat,Time goes by so fast.,22
scena/mp4000_ev.dat:0x240868,scena/mp4000_ev.dat,"Oh, my. It's already dark...",29
scena/mp4000_ev.dat:0x2408ab,scena/mp4000_ev.dat,The only place left to go is Liberl News.,42
scena/mp4000_ev.dat:0x2408f1,scena/mp4000_ev.dat,"Yeah, I guess you're right.",28
scena/mp4000_ev.dat:0x240921,scena/mp4000_ev.dat,It's getting late. Let's get a move on.,40
scena/mp4000_ev.dat:0x240a0e,scena/mp4000_ev.dat,Okay... I think we'd better go.,32
scena/mp4000_ev.dat:0x240a3d,scena/mp4000_ev.dat,"Get home safe, Kloe.",21
scena/mp4000_ev.dat:0x240a74,scena/mp4000_ev.dat,It's practically next door. I'll be fine!,42
scena/mp4000_ev.dat:0x240ab3,scena/mp4000_ev.dat,"Oh, do you live nearby, miss?",30
scena/mp4000_ev.dat:0x240af7,scena/mp4000_ev.dat,"Uh, yes. I'll be staying at a relative's house.",48
scena/mp4000_ev.dat:0x240b67,scena/mp4000_ev.dat,"Okay, everyone. Good night!",28
scena/mp4000_ev.dat:0x240ba3,scena/mp4000_ev.dat,Good night. See you tomorrow.,30
scena/mp4000_ev.dat:0x240bdc,scena/mp4000_ev.dat,Hehe. Good night!,18
scena/mp4000_ev.dat:0x240c02,scena/mp4000_ev.dat,"Goodbye, Kloe!",15
scena/mp4000_ev.dat:0x240c7a,scena/mp4000_ev.dat,Wow... That was a lively evening.,34
scena/mp4000_ev.dat:0x240ce2,scena/mp4000_ev.dat,Olivier even called Mueller to join us.,40
scena/mp4000_ev.dat:0x240d2d,scena/mp4000_ev.dat,"Well, you called that reporter too, didn't you?",48
scena/mp4000_ev.dat:0x240d7d,scena/mp4000_ev.dat,"Well, you called that reporter too, didn't you?",48
scena/mp4000_ev.dat:0x240dd5,scena/mp4000_ev.dat,Ahaha. I figured I might as well.,34
scena/mp4000_ev.dat:0x240e19,scena/mp4000_ev.dat,"Renne and Tita, did you have fun?",34
scena/mp4000_ev.dat:0x240e5e,scena/mp4000_ev.dat,Hehehe! I sure did!,20
scena/mp4000_ev.dat:0x240e82,scena/mp4000_ev.dat,about lots of interesting things.,34
scena/mp4000_ev.dat:0x240ea4,scena/mp4000_ev.dat,"The food was good, and you all talked",38
scena/mp4000_ev.dat:0x240ed9,scena/mp4000_ev.dat,"The piano music was beautiful, too.",36
scena/mp4000_ev.dat:0x240f2c,scena/mp4000_ev.dat,was so good at piano.,22
scena/mp4000_ev.dat:0x240f42,scena/mp4000_ev.dat,"Yeah, I didn't know Mr. Olivier",32
scena/mp4000_ev.dat:0x240f72,scena/mp4000_ev.dat,It was a nice surprise!,24
scena/mp4000_ev.dat:0x240faa,scena/mp4000_ev.dat,a musician after all.,22
scena/mp4000_ev.dat:0x240fc0,scena/mp4000_ev.dat,"Well, he does call himself",27
scena/mp4000_ev.dat:0x240ffd,scena/mp4000_ev.dat,"want to stay longer, Agate?",28
scena/mp4000_ev.dat:0x241019,scena/mp4000_ev.dat,Are you sure you didn't,24
scena/mp4000_ev.dat:0x24105d,scena/mp4000_ev.dat,Zin and the others weren't leaving yet.,40
scena/mp4000_ev.dat:0x2410c0,scena/mp4000_ev.dat,we'd be there all night.,25
scena/mp4000_ev.dat:0x2410d9,scena/mp4000_ev.dat,"If I stayed with those guys,",29
scena/mp4000_ev.dat:0x24110b,scena/mp4000_ev.dat,and would rather get some sleep.,33
scena/mp4000_ev.dat:0x24112c,scena/mp4000_ev.dat,I'm tired from all that walkin' around,39
scena/mp4000_ev.dat:0x241167,scena/mp4000_ev.dat,"want to stay longer, Schera?",29
scena/mp4000_ev.dat:0x241184,scena/mp4000_ev.dat,Are you sure you didn't,24
scena/mp4000_ev.dat:0x2411c8,scena/mp4000_ev.dat,Zin and the others weren't leaving yet.,40
scena/mp4000_ev.dat:0x241227,scena/mp4000_ev.dat,there'll be no stopping me.,28
scena/mp4000_ev.dat:0x241243,scena/mp4000_ev.dat,"If I start drinking for real,",30
scena/mp4000_ev.dat:0x241275,scena/mp4000_ev.dat,so I'd rather turn in early.,29
scena/mp4000_ev.dat:0x241292,scena/mp4000_ev.dat,"We have more work to do tomorrow,",34
scena/mp4000_ev.dat:0x2412d4,scena/mp4000_ev.dat,That makes sense...,20
scena/mp4000_ev.dat:0x24130b,scena/mp4000_ev.dat,"Shall we check in at the hotel, then?",38
scena/mp4000_ev.dat:0x241539,scena/mp4000_ev.dat,Lt. Colonel Cid.,17
scena/mp4000_ev.dat:0x24154a,scena/mp4000_ev.dat,report on the threatening letters to,37
scena/mp4000_ev.dat:0x24156f,scena/mp4000_ev.dat,"<C1>The next day, Estelle's team delivered their",49
scena/mp4000_ev.dat:0x24179a,scena/mp4000_ev.dat,What is the meaning of this?!,30
scena/mp4000_ev.dat:0x2417d1,scena/mp4000_ev.dat,"Auslese, heir to the throne?!",30
scena/mp4000_ev.dat:0x2417ef,scena/mp4000_ev.dat,You dare humiliate Duke Dunan von,34
scena/mp4000_ev.dat:0x24183b,scena/mp4000_ev.dat,Royal Army Officer,19
scena/mp4000_ev.dat:0x24184e,scena/mp4000_ev.dat,"F-Forgive me, Your Grace.",26
scena/mp4000_ev.dat:0x241877,scena/mp4000_ev.dat,operation on the Erbe Scenic Route this morning...,51
scena/mp4000_ev.dat:0x2418aa,scena/mp4000_ev.dat,We actually carried out a monster clearing,43
scena/mp4000_ev.dat:0x2418e4,scena/mp4000_ev.dat,would be sufficient.,21
scena/mp4000_ev.dat:0x2418f9,scena/mp4000_ev.dat,So we thought this number of bodyguards,40
scena/mp4000_ev.dat:0x241942,scena/mp4000_ev.dat,you nincompoop!,16
scena/mp4000_ev.dat:0x241952,scena/mp4000_ev.dat,"You're completely missing the point,",37
scena/mp4000_ev.dat:0x241990,scena/mp4000_ev.dat,more than a measly three-man security detail!,46
scena/mp4000_ev.dat:0x2419be,scena/mp4000_ev.dat,A man as important as myself deserves,38
scena/mp4000_ev.dat:0x2419fd,scena/mp4000_ev.dat,Ten would be the minimum level of prudence!,44
scena/mp4000_ev.dat:0x241a42,scena/mp4000_ev.dat,B-But sir...,13
scena/mp4000_ev.dat:0x241a71,scena/mp4000_ev.dat,the time to make demands.,26
scena/mp4000_ev.dat:0x241a8b,scena/mp4000_ev.dat,Your Grace... Now is not,25
scena/mp4000_ev.dat:0x241ad4,scena/mp4000_ev.dat,Her Majesty has finally approved your release.,47
scena/mp4000_ev.dat:0x241b17,scena/mp4000_ev.dat,"That, in and of itself, is good fortune...",43
scena/mp4000_ev.dat:0x241b55,scena/mp4000_ev.dat,"Silence, Phillip!",18
scena/mp4000_ev.dat:0x241b8f,scena/mp4000_ev.dat,injustice in the first place.,30
scena/mp4000_ev.dat:0x241bad,scena/mp4000_ev.dat,Keeping me under house arrest was a grave,42
scena/mp4000_ev.dat:0x241bec,scena/mp4000_ev.dat,to an escort from the entire Royal Guard!,42
scena/mp4000_ev.dat:0x241c16,scena/mp4000_ev.dat,"After such maltreatment, I am entitled",39
scena/mp4000_ev.dat:0x241c63,scena/mp4000_ev.dat,"Um, we're not exactly the entire Royal Guard...",48
scena/mp4000_ev.dat:0x241ca7,scena/mp4000_ev.dat,"But if you like, we can accompany you?",39
scena/mp4000_ev.dat:0x241d84,scena/mp4000_ev.dat,Y-YOU PEOPLE?!,15
scena/mp4000_ev.dat:0x241db0,scena/mp4000_ev.dat,"Oh, greetings.",15
scena/mp4000_ev.dat:0x241de8,scena/mp4000_ev.dat,"Man... You haven't changed a bit, Mr. Duke.",44
scena/mp4000_ev.dat:0x241e24,scena/mp4000_ev.dat,your unreasonable demands.,27
scena/mp4000_ev.dat:0x241e3f,scena/mp4000_ev.dat,Still giving everyone a headache with,38
scena/mp4000_ev.dat:0x241e87,scena/mp4000_ev.dat,"Y-You will address me properly, wench!",39
scena/mp4000_ev.dat:0x241ec7,scena/mp4000_ev.dat,What are you mongrels even doing here?!,40
scena/mp4000_ev.dat:0x241f03,scena/mp4000_ev.dat,Haven't they closed the area to civilians yet?!,48
scena/mp4000_ev.dat:0x241f5b,scena/mp4000_ev.dat,"the head of security, that's all.",34
scena/mp4000_ev.dat:0x241f7d,scena/mp4000_ev.dat,We came to deliver something to,32
scena/mp4000_ev.dat:0x241fb0,scena/mp4000_ev.dat,What about you all? Are you going for a walk?,46
scena/mp4000_ev.dat:0x242006,scena/mp4000_ev.dat,H-Hmmph. Hear me and tremble...,32
scena/mp4000_ev.dat:0x242036,scena/mp4000_ev.dat,me here have finally been lifted!,34
scena/mp4000_ev.dat:0x242058,scena/mp4000_ev.dat,The oppressive chains that confined,36
scena/mp4000_ev.dat:0x242090,scena/mp4000_ev.dat,"Wait, what...?",15
scena/mp4000_ev.dat:0x2420b3,scena/mp4000_ev.dat,under house arrest anymore?,28
scena/mp4000_ev.dat:0x2420cf,scena/mp4000_ev.dat,Ah! You mean you're not,24
scena/mp4000_ev.dat:0x2420ff,scena/mp4000_ev.dat,longer under house arrest?,27
scena/mp4000_ev.dat:0x24211a,scena/mp4000_ev.dat,You're saying...you're no,26
scena/mp4000_ev.dat:0x24216a,scena/mp4000_ev.dat,Indeed. Word came this morning from Her Majesty.,49
scena/mp4000_ev.dat:0x2421cb,scena/mp4000_ev.dat,and return to Grancel Castle.,30
scena/mp4000_ev.dat:0x2421e9,scena/mp4000_ev.dat,We were told to leave the villa,32
scena/mp4000_ev.dat:0x242248,scena/mp4000_ev.dat,Yeesh... The old woman's gone soft.,36
scena/mp4000_ev.dat:0x24228d,scena/mp4000_ev.dat,"Well, well. Lucky you.",23
scena/mp4000_ev.dat:0x2422b3,scena/mp4000_ev.dat,"Huh! Well, congrats, I guess!",30
scena/mp4000_ev.dat:0x2422f0,scena/mp4000_ev.dat,so that you don't get used again.,34
scena/mp4000_ev.dat:0x242312,scena/mp4000_ev.dat,But you'd better grow some backbone,36
scena/mp4000_ev.dat:0x2423e5,scena/mp4000_ev.dat,What did you say...?,21
scena/mp4000_ev.dat:0x24241c,scena/mp4000_ev.dat,"lifestyle changes, too.",24
scena/mp4000_ev.dat:0x242434,scena/mp4000_ev.dat,I think you could do with some,31
scena/mp4000_ev.dat:0x242463,scena/mp4000_ev.dat,Slacking off isn't doing you any favors.,41
scena/mp4000_ev.dat:0x24249b,scena/mp4000_ev.dat,"exercise, for starters!",24
scena/mp4000_ev.dat:0x2424b3,scena/mp4000_ev.dat,I recommend taking up some,27
scena/mp4000_ev.dat:0x242500,scena/mp4000_ev.dat,Huh? Did I say something wrong?,32
scena/mp4000_ev.dat:0x242534,scena/mp4000_ev.dat,"No... It is as you say, Ms. Estelle.",37
scena/mp4000_ev.dat:0x2425ce,scena/mp4000_ev.dat,Richard could never have taken advantage of him.,49
scena/mp4000_ev.dat:0x2425ff,scena/mp4000_ev.dat,"If His Grace were more disciplined, Colonel",44
scena/mp4000_ev.dat:0x24263a,scena/mp4000_ev.dat,I will acknowledge that on his behalf.,39
scena/mp4000_ev.dat:0x242670,scena/mp4000_ev.dat,Enough! Who needs your lectures?!,34
scena/mp4000_ev.dat:0x242707,scena/mp4000_ev.dat,"place one second longer, I'll die from disgust!",48
scena/mp4000_ev.dat:0x242737,scena/mp4000_ev.dat,Let's go! If I breathe the air of this wretched,48
scena/mp4000_ev.dat:0x2427b6,scena/mp4000_ev.dat,To the capital!,16
scena/mp4000_ev.dat:0x242806,scena/mp4000_ev.dat,"Yes, Your Grace...",19
scena/mp4000_ev.dat:0x24282d,scena/mp4000_ev.dat,Huh? So you don't want us to go with you?,42
scena/mp4000_ev.dat:0x24286b,scena/mp4000_ev.dat,Not a chance!,14
scena/mp4000_ev.dat:0x242889,scena/mp4000_ev.dat,"Now, move! We're leaving!",26
scena/mp4000_ev.dat:0x242940,scena/mp4000_ev.dat,"Ms. Estelle, thank you, as always.",35
scena/mp4000_ev.dat:0x242978,scena/mp4000_ev.dat,I'm not even sure how to express my gratitude...,49
scena/mp4000_ev.dat:0x2429be,scena/mp4000_ev.dat,"Oh, don't worry about it!",26
scena/mp4000_ev.dat:0x2429f4,scena/mp4000_ev.dat,"something to him too, Phillip?",31
scena/mp4000_ev.dat:0x242a13,scena/mp4000_ev.dat,But maybe you should say,25
scena/mp4000_ev.dat:0x242a40,scena/mp4000_ev.dat,turned out that way. Don't you think?,38
scena/mp4000_ev.dat:0x242a66,scena/mp4000_ev.dat,It's because no one speaks up that he,38
scena/mp4000_ev.dat:0x242b02,scena/mp4000_ev.dat,You're right...,16
