offset,text_target
scena/mp0010_01.dat:0x19964,porque não tinha mais ninguém por perto.
scena/mp0010_01.dat:0x19984,O porto de pouso ficou meio assustador
scena/mp0010_01.dat:0x199b6,Entendo...
scena/mp0010_01.dat:0x199d2,"Parece que nada mais suspeito aconteceu, então."
scena/mp0010_01.dat:0x19a14,"É, isso mesmo..."
scena/mp0010_01.dat:0x19a55,Você foi de grande ajuda.
scena/mp0010_01.dat:0x19a74,"Obrigada por conversar com a gente, vocês dois."
scena/mp0010_01.dat:0x19aa6,"A gente ajudou? Bom, fico feliz em saber."
scena/mp0010_01.dat:0x19ade,Estelle...? O Luke vai ficar bem...?
scena/mp0010_01.dat:0x19b13,"<P2>Vai, sim. Claro que vai, bobinho."
scena/mp0010_01.dat:0x19b4a,"<P2>Então anima essa cara. Chega de lágrimas, tá bom?"
scena/mp0010_01.dat:0x19b94,tirar sarro de você quando ele acordar.
scena/mp0010_01.dat:0x19bb1,Senão o Luke vai
scena/mp0010_01.dat:0x19bda,É verdade...
scena/mp0010_01.dat:0x19c05,"Obrigado, Estelle. Já parei de chorar!"
scena/mp0010_01.dat:0x19c44,"<P2>Ei, aconteceu alguma coisa?"
scena/mp0010_01.dat:0x19c75,"Bom, não é nada de mais, só que..."
scena/mp0010_01.dat:0x19cb4,"não é, Rhett?"
scena/mp0010_01.dat:0x19cc6,"...Você realmente tem muitos livros,"
scena/mp0010_01.dat:0x19d02,"Heheh, essa coleção é meu orgulho e alegria, afinal."
scena/mp0010_01.dat:0x19d52,"livros velhos, esse lugar é como meu palácio."
scena/mp0010_01.dat:0x19d7b,Pra alguém como eu que adora colecionar
scena/mp0010_01.dat:0x19dc2,"Um fã de colecionar livros velhos, hein..."
scena/mp0010_01.dat:0x19df8,"Bom, não custa nada perguntar, né?"
scena/mp0010_01.dat:0x19e27,"Uhum, com certeza vale a pena verificar."
scena/mp0010_01.dat:0x19e73,Do que você está falando?
scena/mp0010_01.dat:0x19ec4,o livro de receitas da Bloom como parte de um pedido da guilda.
scena/mp0010_01.dat:0x19ef4,<C1>Eles explicaram que estavam procurando
scena/mp0010_01.dat:0x19f23,"Então, essa é a história..."
scena/mp0010_01.dat:0x19f4a,"esse livro de receitas, por acaso?"
scena/mp0010_01.dat:0x19f6b,Você não teria
scena/mp0010_01.dat:0x19f96,"O livro de receitas da senhora, você diz?"
scena/mp0010_01.dat:0x19fcf,pra mim faz um tempo.
scena/mp0010_01.dat:0x19fe6,"Na verdade, ela me deu"
scena/mp0010_01.dat:0x1a01d,O quê?! S-Sério?!
scena/mp0010_01.dat:0x1a050,Eu quis fazer algo pra preservar ele.
scena/mp0010_01.dat:0x1a079,"Sendo um livro cheio de receitas tradicionais,"
scena/mp0010_01.dat:0x1a0ba,e acabei ficando com ele.
scena/mp0010_01.dat:0x1a0d3,Então eu pedi pra senhora e acabei
scena/mp0010_01.dat:0x1a108,Entendo...
scena/mp0010_01.dat:0x1a125,Isso realmente parece ser ele.
scena/mp0010_01.dat:0x1a154,Eu diria que isso confirma.
scena/mp0010_01.dat:0x1a182,"Hm, bom, isso resolve a questão."
scena/mp0010_01.dat:0x1a1b2,"Heh, toda dúvida foi eliminada."
scena/mp0010_01.dat:0x1a1e7,"Sem erro, hein."
scena/mp0010_01.dat:0x1a20c,"Hehe, parece que finalmente acertamos em cheio."
scena/mp0010_01.dat:0x1a247,"Certo, vamos dar uma olhada nele, que tal?"
scena/mp0010_01.dat:0x1a27f,"<P1>...Bom então, se você não se importar?"
scena/mp0010_01.dat:0x1a2b6,"Claro, ficarei feliz em ajudar."
scena/mp0010_01.dat:0x1a2f0,lembrar onde eu coloquei ele.
scena/mp0010_01.dat:0x1a309,"...Só que, na verdade, eu não"
scena/mp0010_01.dat:0x1a335,vocês mesmos poderiam procurar por ele?
scena/mp0010_01.dat:0x1a357,"Detesto dizer isso, mas acho que"
scena/mp0010_01.dat:0x1a384,Tenho certeza que está em algum lugar desse cômodo.
scena/mp0010_01.dat:0x1a3ca,"Ah, tá bom. Entendi."
scena/mp0010_01.dat:0x1a3ef,então isso a gente consegue fazer.
scena/mp0010_01.dat:0x1a407,"A gente vai poder dar uma olhada,"
scena/mp0010_01.dat:0x1a439,<C1>O Livro de Receitas da Bloom está na estante.
scena/mp0010_01.dat:0x1a468,Obtido  
scena/mp0010_01.dat:0x1a472,"Pronto, anotei tudo!"
scena/mp0010_01.dat:0x1a4a6,As instruções não fazem muito sentido pra mim...
scena/mp0010_01.dat:0x1a4ea,Vamos deixar o resto por conta do cozinheiro.
scena/mp0010_01.dat:0x1a520,então vamos reunir esses ingredientes e reportar de volta.
scena/mp0010_01.dat:0x1a547,"Agora que temos a lista de ingredientes,"
scena/mp0010_01.dat:0x1a59a,Ler o livro de receitas
scena/mp0010_01.dat:0x1a5af,Agora não
