offset,file,text_en,byte_budget
scena/mp2000.dat:0x4d8f3,scena/mp2000.dat,"At that point, there was nobody in",35
scena/mp2000.dat:0x4d925,scena/mp2000.dat,"When I got back, Norman's son was there.",41
scena/mp2000.dat:0x4d95d,scena/mp2000.dat,I went to Lavantar for lunch today.,36
scena/mp2000.dat:0x4d990,scena/mp2000.dat,"lunch once I hear the bell toll, you see.",42
scena/mp2000.dat:0x4d9ba,scena/mp2000.dat,It's a habit of mine to always grab,36
scena/mp2000.dat:0x4d9ed,scena/mp2000.dat,routine to have. I like it.,28
scena/mp2000.dat:0x4da09,scena/mp2000.dat,"Aw, that's a nice little",25
scena/mp2000.dat:0x4da35,scena/mp2000.dat,"the hotel as you were heading out, right?",42
scena/mp2000.dat:0x4da5f,scena/mp2000.dat,"Anyway, that would mean you passed through",43
scena/mp2000.dat:0x4da9d,scena/mp2000.dat,"Yes, of course.",16
scena/mp2000.dat:0x4dabc,scena/mp2000.dat,"to get to where I was going, now, could I?",43
scena/mp2000.dat:0x4dae7,scena/mp2000.dat,I couldn't exactly jump across the sea,39
scena/mp2000.dat:0x4db1d,scena/mp2000.dat,"Haha, yeah, I guess not.",25
scena/mp2000.dat:0x4db4a,scena/mp2000.dat,the hotel on your way out?,27
scena/mp2000.dat:0x4db65,scena/mp2000.dat,Did you see anyone inside,26
scena/mp2000.dat:0x4db92,scena/mp2000.dat,Ernest working the reception desk.,35
scena/mp2000.dat:0x4dbb5,scena/mp2000.dat,"Obviously, there was good old",30
scena/mp2000.dat:0x4dbe2,scena/mp2000.dat,were as quiet as could be.,27
scena/mp2000.dat:0x4dbfd,scena/mp2000.dat,"But other than him, things",27
scena/mp2000.dat:0x4dc27,scena/mp2000.dat,Meaning...you didn't run into anyone else?,43
scena/mp2000.dat:0x4dc65,scena/mp2000.dat,and first floor were completely quiet.,39
scena/mp2000.dat:0x4dc8c,scena/mp2000.dat,"Right. When I left, both the basement",38
scena/mp2000.dat:0x4dcc1,scena/mp2000.dat,"When I got back, Norman's son was there.",41
scena/mp2000.dat:0x4dcf9,scena/mp2000.dat,"Oh, I get it. You're talking about Belden, huh?",48
scena/mp2000.dat:0x4dd29,scena/mp2000.dat,"Wait, who do you mean by Norman's son...?",42
scena/mp2000.dat:0x4dd66,scena/mp2000.dat,Thanks for talking to us.,26
scena/mp2000.dat:0x4dd80,scena/mp2000.dat,"Okay, now it all makes sense.",30
scena/mp2000.dat:0x4ddb1,scena/mp2000.dat,with your investigation.,25
scena/mp2000.dat:0x4ddca,scena/mp2000.dat,Don't mention it. Good luck,28
scena/mp2000.dat:0x4ddf5,scena/mp2000.dat,I went to Lavantar for lunch today.,36
scena/mp2000.dat:0x4de28,scena/mp2000.dat,"lunch once I hear the bell toll, you see.",42
scena/mp2000.dat:0x4de52,scena/mp2000.dat,It's a habit of mine to always grab,36
scena/mp2000.dat:0x4de85,scena/mp2000.dat,"You want to know about my lunch, eh?",37
scena/mp2000.dat:0x4deb9,scena/mp2000.dat,"Well, I went to Lavantar to eat today.",39
scena/mp2000.dat:0x4deef,scena/mp2000.dat,"lunch once I hear the bell toll, you see.",42
scena/mp2000.dat:0x4df19,scena/mp2000.dat,It's a habit of mine to always grab,36
scena/mp2000.dat:0x4df4c,scena/mp2000.dat,"Wait, bell? What bell?",23
scena/mp2000.dat:0x4df76,scena/mp2000.dat,The one on the Langland Bridge.,32
scena/mp2000.dat:0x4dfa9,scena/mp2000.dat,whenever the drawbridge went up.,33
scena/mp2000.dat:0x4dfca,scena/mp2000.dat,Do you remember? The bell would ring,37
scena/mp2000.dat:0x4e002,scena/mp2000.dat,"Oh, now that you mention it!",29
scena/mp2000.dat:0x4e032,scena/mp2000.dat,"Yeah, it was definitely ringing.",33
scena/mp2000.dat:0x4e067,scena/mp2000.dat,"of day. It's like a clock to us locals, more or less.",54
scena/mp2000.dat:0x4e09d,scena/mp2000.dat,That's because it always goes off at specific times,52
scena/mp2000.dat:0x4e0e0,scena/mp2000.dat,"Huh, that's pretty neat.",25
scena/mp2000.dat:0x4e10c,scena/mp2000.dat,but I guess it gets the job done.,34
scena/mp2000.dat:0x4e12e,scena/mp2000.dat,"Bit big for a clock, if you ask me,",36
scena/mp2000.dat:0x4e165,scena/mp2000.dat,"You know, Estelle...",21
scena/mp2000.dat:0x4e18e,scena/mp2000.dat,as we go about our investigation.,34
scena/mp2000.dat:0x4e1b0,scena/mp2000.dat,It may be a good idea to inquire about <C2>the bell<C0>,56
scena/mp2000.dat:0x4e1fb,scena/mp2000.dat,Huh? What makes you say that?,30
scena/mp2000.dat:0x4e22c,scena/mp2000.dat,they were doing when they last heard it.,41
scena/mp2000.dat:0x4e255,scena/mp2000.dat,Because people are bound to remember what,42
scena/mp2000.dat:0x4e2a0,scena/mp2000.dat,"a person's memory, as this kind gentleman has",46
scena/mp2000.dat:0x4e2ce,scena/mp2000.dat,Sound has a way of leaving an imprint on,41
scena/mp2000.dat:0x4e30a,scena/mp2000.dat,"Hey, that's a good point!",26
scena/mp2000.dat:0x4e337,scena/mp2000.dat,You're way smarter than I'll ever be.,38
scena/mp2000.dat:0x4e35d,scena/mp2000.dat,"See, this is why I like having you around.",43
scena/mp2000.dat:0x4e39b,scena/mp2000.dat,"Haha, you flatter me.",22
scena/mp2000.dat:0x4e3c5,scena/mp2000.dat,been helpful.,14
scena/mp2000.dat:0x4e3d3,scena/mp2000.dat,"about, but it sounds like our conversation has",47
scena/mp2000.dat:0x4e402,scena/mp2000.dat,Hmm... I'm not sure what you ladies are going on,49
scena/mp2000.dat:0x4e44f,scena/mp2000.dat,"Yeah, really helpful. Thank you, sir.",38
scena/mp2000.dat:0x4e489,scena/mp2000.dat,and ask around about that bell!,32
scena/mp2000.dat:0x4e4a9,scena/mp2000.dat,Now to pound the pavement,26
scena/mp2000.dat:0x4e4d6,scena/mp2000.dat,Very well. Lead the way!,25
scena/mp2000.dat:0x4e502,scena/mp2000.dat,it just about drowned out the bell.,36
scena/mp2000.dat:0x4e526,scena/mp2000.dat,"That noise was so loud, why,",29
scena/mp2000.dat:0x4e552,scena/mp2000.dat,the commotion was all about. But...,36
scena/mp2000.dat:0x4e576,scena/mp2000.dat,"Initially, I was curious what",30
scena/mp2000.dat:0x4e5ad,scena/mp2000.dat,thoughts to the side and grabbed a bite to eat at,50
scena/mp2000.dat:0x4e5df,scena/mp2000.dat,"I have to admit, I was so hungry, I pushed those",49
scena/mp2000.dat:0x4e61f,scena/mp2000.dat,on top of the Langland Bridge.,31
scena/mp2000.dat:0x4e63e,scena/mp2000.dat,"Oh, you must mean the bell",27
scena/mp2000.dat:0x4e668,scena/mp2000.dat,live my life without that thing.,33
scena/mp2000.dat:0x4e689,scena/mp2000.dat,"I'm telling you, I couldn't",28
scena/mp2000.dat:0x4e6b4,scena/mp2000.dat,"Actually, speaking of that old bell...",39
scena/mp2000.dat:0x4e6ea,scena/mp2000.dat,Did you remember something else?,33
scena/mp2000.dat:0x4e71e,scena/mp2000.dat,this conversation earlier?,27
scena/mp2000.dat:0x4e739,scena/mp2000.dat,Not exactly. Did we just have,30
scena/mp2000.dat:0x4e766,scena/mp2000.dat,"About that loud noise I heard earlier, I mean.",47
scena/mp2000.dat:0x4e7a4,scena/mp2000.dat,"a big, hard collision, didn't you, sir?",40
scena/mp2000.dat:0x4e7cc,scena/mp2000.dat,"Oh, right, we did. You said it was like",40
scena/mp2000.dat:0x4e807,scena/mp2000.dat,"Yes, that's the one!",21
scena/mp2000.dat:0x4e82b,scena/mp2000.dat,it just about drowned out the bell.,36
scena/mp2000.dat:0x4e84f,scena/mp2000.dat,"That noise was so loud, why,",29
scena/mp2000.dat:0x4e87b,scena/mp2000.dat,knowing how that bell sounds.,30
scena/mp2000.dat:0x4e899,scena/mp2000.dat,"Dang, that must've been loud,",30
scena/mp2000.dat:0x4e8cb,scena/mp2000.dat,noise at basically the same time as the bell?,46
scena/mp2000.dat:0x4e8f9,scena/mp2000.dat,So what you mean to tell me is you heard this,46
scena/mp2000.dat:0x4e93a,scena/mp2000.dat,"Well, I guess I did, now that you mention it.",46
scena/mp2000.dat:0x4e977,scena/mp2000.dat,"noise, then it could only mean one thing.",42
scena/mp2000.dat:0x4e9a1,scena/mp2000.dat,If we suppose the culprit made that,36
scena/mp2000.dat:0x4e9d8,scena/mp2000.dat,the time the bell went off is our attacker.,44
scena/mp2000.dat:0x4ea04,scena/mp2000.dat,Yeah. Whoever doesn't have an alibi at,39
scena/mp2000.dat:0x4ea3f,scena/mp2000.dat,with our current suspects so far.,34
scena/mp2000.dat:0x4ea61,scena/mp2000.dat,Time for some follow-up questions,34
scena/mp2000.dat:0x4ea96,scena/mp2000.dat,on top of the Langland Bridge.,31
scena/mp2000.dat:0x4eab5,scena/mp2000.dat,"Oh, you must mean the bell",27
scena/mp2000.dat:0x4eadf,scena/mp2000.dat,live my life without that thing.,33
scena/mp2000.dat:0x4eb00,scena/mp2000.dat,"I'm telling you, I couldn't",28
scena/mp2000.dat:0x4eb2b,scena/mp2000.dat,Belden? You mean that boy of Norman's?,39
scena/mp2000.dat:0x4eb61,scena/mp2000.dat,"inside the basement with me, at least.",39
scena/mp2000.dat:0x4eb88,scena/mp2000.dat,Hmm... I don't recall him being,32
scena/mp2000.dat:0x4ebb7,scena/mp2000.dat,"Hohoho! You've solved the case, haven't you?",45
scena/mp2000.dat:0x4ebf3,scena/mp2000.dat,"Ah, now that is wonderful.",27
scena/mp2000.dat:0x4ec1d,scena/mp2000.dat,"Hohoho! You've solved the case, haven't you?",45
scena/mp2000.dat:0x4ec59,scena/mp2000.dat,Was my testimony any useful?,29
scena/mp2000.dat:0x4ec85,scena/mp2000.dat,What will you ask?,19
scena/mp2000.dat:0x4ec98,scena/mp2000.dat,Ask about Kooper,17
scena/mp2000.dat:0x4eca9,scena/mp2000.dat,Ask about the noise,20
scena/mp2000.dat:0x4ecbd,scena/mp2000.dat,Ask about lunch,16
scena/mp2000.dat:0x4eccd,scena/mp2000.dat,Ask about the bell,19
scena/mp2000.dat:0x4ece0,scena/mp2000.dat,Ask about Belden,17
scena/mp2000.dat:0x4ecf2,scena/mp2000.dat,I'm gonna play outside with Atget today.,41
scena/mp2000.dat:0x4ed4f,scena/mp2000.dat,not fond of his campaign promises.,35
scena/mp2000.dat:0x4ed72,scena/mp2000.dat,"Norman is a great guy and all, but I'm",39
scena/mp2000.dat:0x4eda8,scena/mp2000.dat,always a town of sailors and fishermen.,40
scena/mp2000.dat:0x4edd0,scena/mp2000.dat,Ruan isn't all about tourism. It was,37
scena/mp2000.dat:0x4ee04,scena/mp2000.dat,I really wish he wouldn't forget that.,39
scena/mp2000.dat:0x4ee3a,scena/mp2000.dat,not fond of his campaign promises.,35
scena/mp2000.dat:0x4ee5d,scena/mp2000.dat,"Norman is a great guy and all, but I'm",39
scena/mp2000.dat:0x4ee93,scena/mp2000.dat,"Hey now, what's going on?",26
scena/mp2000.dat:0x4eebc,scena/mp2000.dat,There's something going on over at the bridge.,47
scena/mp2000.dat:0x4eefa,scena/mp2000.dat,Arguments are best settled in fights.,38
scena/mp2000.dat:0x4ef20,scena/mp2000.dat,I guess a free-for-all wouldn't be that bad.,45
scena/mp2000.dat:0x4ef5c,scena/mp2000.dat,you'll never understand one another.,37
scena/mp2000.dat:0x4ef81,scena/mp2000.dat,"If you avoid physical confrontation,",37
scena/mp2000.dat:0x4efb5,scena/mp2000.dat,you'll never understand one another.,37
scena/mp2000.dat:0x4efda,scena/mp2000.dat,"If you avoid physical confrontation,",37
scena/mp2000.dat:0x4f00e,scena/mp2000.dat,"At least, that's what I think.",31
scena/mp2000.dat:0x4f03c,scena/mp2000.dat,to get into the Royal Academy.,31
scena/mp2000.dat:0x4f05b,scena/mp2000.dat,My son apparently wants to take the exam,41
scena/mp2000.dat:0x4f093,scena/mp2000.dat,tons of mira for tuition.,26
scena/mp2000.dat:0x4f0ad,scena/mp2000.dat,"If he's gonna go there, I'm gonna need",39
scena/mp2000.dat:0x4f0e3,scena/mp2000.dat,to save up mira on the next voyage.,36
scena/mp2000.dat:0x4f107,scena/mp2000.dat,*Sigh* I guess I'll have to do my best,39
scena/mp2000.dat:0x4f13d,scena/mp2000.dat,I'll need tons of mira.,24
scena/mp2000.dat:0x4f155,scena/mp2000.dat,"If he's gonna go to the Royal Academy,",39
scena/mp2000.dat:0x4f18b,scena/mp2000.dat,paid extra during the next voyage.,35
scena/mp2000.dat:0x4f1ae,scena/mp2000.dat,So I guess I gotta do my best to get,37
scena/mp2000.dat:0x4f1e2,scena/mp2000.dat,"*Yawn* Man, I've just got nothing to do lately.",48
scena/mp2000.dat:0x4f221,scena/mp2000.dat,town during the election.,26
scena/mp2000.dat:0x4f23b,scena/mp2000.dat,Looks like tourists are avoiding our,37
scena/mp2000.dat:0x4f26f,scena/mp2000.dat,should be an attraction of itself.,35
scena/mp2000.dat:0x4f292,scena/mp2000.dat,I personally think the election,32
scena/mp2000.dat:0x4f2c1,scena/mp2000.dat,big impact on the docks.,25
scena/mp2000.dat:0x4f2da,scena/mp2000.dat,The election will have a,25
scena/mp2000.dat:0x4f302,scena/mp2000.dat,say things they think we want to hear.,39
scena/mp2000.dat:0x4f329,scena/mp2000.dat,Candidates are always careful to,33
scena/mp2000.dat:0x4f359,scena/mp2000.dat,with his focus on tourism and all!,35
scena/mp2000.dat:0x4f37c,scena/mp2000.dat,"Though, we're definitely backing Norman,",41
scena/mp2000.dat:0x4f3b4,scena/mp2000.dat,"a comeback. It's so old-fashioned, I tell ya!",46
scena/mp2000.dat:0x4f3e2,scena/mp2000.dat,I don't see the shipping business making,41
scena/mp2000.dat:0x4f41a,scena/mp2000.dat,got into a fight recently.,27
scena/mp2000.dat:0x4f435,scena/mp2000.dat,"Man, I heard that the two factions",35
scena/mp2000.dat:0x4f467,scena/mp2000.dat,been over to help in a split second!,37
scena/mp2000.dat:0x4f48c,scena/mp2000.dat,Sad to hear it's over. I would've,34
scena/mp2000.dat:0x4f4bd,scena/mp2000.dat,been over to help in a split second!,37
scena/mp2000.dat:0x4f4e2,scena/mp2000.dat,Sad to hear it's over. I would've,34
scena/mp2000.dat:0x4f513,scena/mp2000.dat,"Huh, is something the matter?",30
scena/mp2000.dat:0x4f540,scena/mp2000.dat,the airliners will be back up.,31
scena/mp2000.dat:0x4f55f,scena/mp2000.dat,"Sorry, but we don't have any idea when",39
scena/mp2000.dat:0x4f595,scena/mp2000.dat,so above the timetable.,24
scena/mp2000.dat:0x4f5ad,scena/mp2000.dat,"In fact, I just posted a flyer saying",38
scena/mp2000.dat:0x4f5e2,scena/mp2000.dat,stuck at their docks.,22
scena/mp2000.dat:0x4f5f8,scena/mp2000.dat,Apparently all the airliners are,33
scena/mp2000.dat:0x4f628,scena/mp2000.dat,lucky that there weren't any crashes.,38
scena/mp2000.dat:0x4f64e,scena/mp2000.dat,I suppose we should consider ourselves,39
scena/mp2000.dat:0x4f684,scena/mp2000.dat,Liberl Orbalship Co. yet either.,33
scena/mp2000.dat:0x4f6a5,scena/mp2000.dat,We haven't heard anything from,31
scena/mp2000.dat:0x4f6d3,scena/mp2000.dat,"communication, that's only to be expected.",43
scena/mp2000.dat:0x4f6fe,scena/mp2000.dat,Without being able to use orbments for,39
scena/mp2000.dat:0x4f734,scena/mp2000.dat,Liberl Orbalship Co. yet either.,33
scena/mp2000.dat:0x4f755,scena/mp2000.dat,We haven't heard anything from,31
scena/mp2000.dat:0x4f783,scena/mp2000.dat,Orbal mechanism locks all good!,32
scena/mp2000.dat:0x4f7b2,scena/mp2000.dat,Everything's working just fine.,32
scena/mp2000.dat:0x4f7e1,scena/mp2000.dat,I'm a mechanic in training.,28
scena/mp2000.dat:0x4f80c,scena/mp2000.dat,really wants to be a researcher.,33
scena/mp2000.dat:0x4f82d,scena/mp2000.dat,"Deep down, I think my brother Clive",36
scena/mp2000.dat:0x4f860,scena/mp2000.dat,a first-rate mechanic as soon as I can!,40
scena/mp2000.dat:0x4f888,scena/mp2000.dat,I'm gonna do my best and become,32
scena/mp2000.dat:0x4f8b7,scena/mp2000.dat,a first-rate mechanic as soon as I can!,40
scena/mp2000.dat:0x4f8df,scena/mp2000.dat,I'm gonna do my best and become,32
scena/mp2000.dat:0x4f90e,scena/mp2000.dat,"to study before I get there, though.",37
scena/mp2000.dat:0x4f933,scena/mp2000.dat,I've still got tons of things I need,37
scena/mp2000.dat:0x4f967,scena/mp2000.dat,Orbment mechanisms in the ramp are good!,41
scena/mp2000.dat:0x4f99f,scena/mp2000.dat,"With that, we're ready to dock.",32
scena/mp2000.dat:0x4f9ce,scena/mp2000.dat,More and more work has been coming my way.,43
scena/mp2000.dat:0x4fa08,scena/mp2000.dat,become a first-rate mechanic!,30
scena/mp2000.dat:0x4fa26,scena/mp2000.dat,I'm gonna keep learning and,28
scena/mp2000.dat:0x4fa51,scena/mp2000.dat,My brother Clive is aboard the Arseille.,41
scena/mp2000.dat:0x4fa89,scena/mp2000.dat,he's already repaired their orbments.,38
scena/mp2000.dat:0x4faaf,scena/mp2000.dat,"He's an amazing mechanic, so I'm sure",38
scena/mp2000.dat:0x4fae4,scena/mp2000.dat,"I-I'll do my best over here, too!",34
scena/mp2000.dat:0x4fb15,scena/mp2000.dat,orbments where he works.,25
scena/mp2000.dat:0x4fb2e,scena/mp2000.dat,I'm sure Clive has already fixed the,37
scena/mp2000.dat:0x4fb62,scena/mp2000.dat,"I'll do my best over here, too!",32
scena/mp2000.dat:0x4fb91,scena/mp2000.dat,I can't seem to find anything wrong.,37
scena/mp2000.dat:0x4fbb6,scena/mp2000.dat,"I've checked dozens of times, and",34
scena/mp2000.dat:0x4fbe7,scena/mp2000.dat,"And yet, the orbments just won't work...",41
scena/mp2000.dat:0x4fc1f,scena/mp2000.dat,But I'd fail as a mechanic if I just gave up now.,50
scena/mp2000.dat:0x4fc60,scena/mp2000.dat,have to! I'll figure out the the cause!,40
scena/mp2000.dat:0x4fc88,scena/mp2000.dat,I'll check everything a thousand times if I,44
scena/mp2000.dat:0x4fcc3,scena/mp2000.dat,mechanic is checking things thoroughly.,40
scena/mp2000.dat:0x4fceb,scena/mp2000.dat,Clive told me that the key to being a good,43
scena/mp2000.dat:0x4fd25,scena/mp2000.dat,have to! I'll figure out the the cause!,40
scena/mp2000.dat:0x4fd4d,scena/mp2000.dat,I'll check everything a thousand times if I,44
scena/mp2000.dat:0x4fd88,scena/mp2000.dat,"Sorry, but I'm in the middle of a meeting.",43
scena/mp2000.dat:0x4fdc2,scena/mp2000.dat,Clive is highly regarded as a researcher.,42
scena/mp2000.dat:0x4fdfb,scena/mp2000.dat,being considered at the Central Factory.,41
scena/mp2000.dat:0x4fe24,scena/mp2000.dat,So much so that his new engine designs were,44
scena/mp2000.dat:0x4fe5f,scena/mp2000.dat,he could look after Todd.,26
scena/mp2000.dat:0x4fe79,scena/mp2000.dat,But he put a stop to all of that so,36
scena/mp2000.dat:0x4feac,scena/mp2000.dat,why Todd is working so hard.,29
scena/mp2000.dat:0x4fec9,scena/mp2000.dat,I get the feeling that's the reason,36
scena/mp2000.dat:0x4fefc,scena/mp2000.dat,he'll make a great mechanic.,29
scena/mp2000.dat:0x4ff19,scena/mp2000.dat,"With a bit more time and work, I think",39
scena/mp2000.dat:0x4ff4f,scena/mp2000.dat,Clive won't have to look after him.,36
scena/mp2000.dat:0x4ff73,scena/mp2000.dat,Todd is working incredibly hard so his brother,47
scena/mp2000.dat:0x4ffb1,scena/mp2000.dat,he'll make a great mechanic.,29
scena/mp2000.dat:0x4ffce,scena/mp2000.dat,"With a bit more time and work, I think",39
scena/mp2000.dat:0x50004,scena/mp2000.dat,prep for the next flight by ourselves.,39
scena/mp2000.dat:0x5002b,scena/mp2000.dat,Phew... We'll have to take care of docking,43
scena/mp2000.dat:0x50065,scena/mp2000.dat,"Todd's at Sunday School, after all.",36
scena/mp2000.dat:0x50098,scena/mp2000.dat,mechanic in his own right.,27
scena/mp2000.dat:0x500b3,scena/mp2000.dat,Todd is pretty close to becoming a great,41
scena/mp2000.dat:0x500eb,scena/mp2000.dat,start working as a researcher.,31
scena/mp2000.dat:0x5010a,scena/mp2000.dat,"Once that happens, Clive will officially",41
scena/mp2000.dat:0x50142,scena/mp2000.dat,We've got a real team spirit here.,35
scena/mp2000.dat:0x50165,scena/mp2000.dat,"It'll get busier for us, but we'll manage.",43
scena/mp2000.dat:0x5019f,scena/mp2000.dat,why the orbments stopped working.,34
scena/mp2000.dat:0x501c1,scena/mp2000.dat,Not even us mechanics have any idea,36
scena/mp2000.dat:0x501f4,scena/mp2000.dat,figured something out...,25
scena/mp2000.dat:0x5020d,scena/mp2000.dat,"If Clive were here, he might have",34
scena/mp2000.dat:0x5023e,scena/mp2000.dat,on the Arseille crew.,22
scena/mp2000.dat:0x50272,scena/mp2000.dat, he's,6
scena/mp2000.dat:0x50287,scena/mp2000.dat,it is that we can.,19
scena/mp2000.dat:0x5029a,scena/mp2000.dat,We'll just have to do whatever,31
scena/mp2000.dat:0x502c8,scena/mp2000.dat,suddenly stopped working.,26
scena/mp2000.dat:0x502e2,scena/mp2000.dat,We still don't know why the orbments,37
scena/mp2000.dat:0x50316,scena/mp2000.dat,aboard the Arseille trying to figure things out.,49
scena/mp2000.dat:0x50347,scena/mp2000.dat,I'm sure Clive is racking his brain,36
scena/mp2000.dat:0x5037a,scena/mp2000.dat,And there's nothing wrong mechanically.,40
scena/mp2000.dat:0x503a2,scena/mp2000.dat,Yep. The quartz is still working fine.,39
scena/mp2000.dat:0x503d8,scena/mp2000.dat,But the device at the core just won't work.,44
scena/mp2000.dat:0x50413,scena/mp2000.dat,that we don't understand yet.,30
scena/mp2000.dat:0x50431,scena/mp2000.dat,It might be some more fundamental error,40
scena/mp2000.dat:0x50468,scena/mp2000.dat,anything wrong with them.,26
scena/mp2000.dat:0x50482,scena/mp2000.dat,None of the orbments appear to have,36
scena/mp2000.dat:0x504b5,scena/mp2000.dat,But...they still won't work.,29
scena/mp2000.dat:0x504e1,scena/mp2000.dat,Hmm. They both look pretty handsome.,37
scena/mp2000.dat:0x50515,scena/mp2000.dat,knows what they're doing.,26
scena/mp2000.dat:0x5052f,scena/mp2000.dat,Whoever took these pictures,28
scena/mp2000.dat:0x5055a,scena/mp2000.dat,Norman's house is right over there. Look.,42
scena/mp2000.dat:0x50593,scena/mp2000.dat,It's that building there.,26
scena/mp2000.dat:0x505bc,scena/mp2000.dat,To think the day would come...,31
scena/mp2000.dat:0x505db,scena/mp2000.dat,The famed Dalmore family is finished.,38
scena/mp2000.dat:0x50610,scena/mp2000.dat,mean by a 'watershed moment.',30
scena/mp2000.dat:0x5062e,scena/mp2000.dat,I suppose this must be what they,33
scena/mp2000.dat:0x5065e,scena/mp2000.dat,something of a sight.,22
scena/mp2000.dat:0x50674,scena/mp2000.dat,"Goodness, that disturbance earlier was",39
scena/mp2000.dat:0x506aa,scena/mp2000.dat,a matter of time before a brawl broke out.,43
scena/mp2000.dat:0x506d5,scena/mp2000.dat,"With all those sailors, it was only",36
scena/mp2000.dat:0x50708,scena/mp2000.dat,having so much energy.,23
scena/mp2000.dat:0x5071f,scena/mp2000.dat,"Though, it's nice to see the youngsters",40
scena/mp2000.dat:0x50756,scena/mp2000.dat,good thing to see.,19
scena/mp2000.dat:0x50769,scena/mp2000.dat,Youngsters having so much energy is a,38
scena/mp2000.dat:0x5079e,scena/mp2000.dat,had street stalls and a market.,32
scena/mp2000.dat:0x507be,scena/mp2000.dat,This place used to be so lively. We,36
scena/mp2000.dat:0x507f1,scena/mp2000.dat,"their all for the election, but...",35
scena/mp2000.dat:0x50814,scena/mp2000.dat,Seems like the youngsters are giving,37
scena/mp2000.dat:0x50848,scena/mp2000.dat,return to its former glory.,28
scena/mp2000.dat:0x50864,scena/mp2000.dat,I doubt the town will ever,27
scena/mp2000.dat:0x5088e,scena/mp2000.dat,had street stalls and a market.,32
scena/mp2000.dat:0x508ae,scena/mp2000.dat,This place used to be so lively. We,36
scena/mp2000.dat:0x508e1,scena/mp2000.dat,return to its former glory.,28
scena/mp2000.dat:0x508fd,scena/mp2000.dat,I doubt the town will ever,27
scena/mp2000.dat:0x50927,scena/mp2000.dat,like I've taken a trip back in time.,37
scena/mp2000.dat:0x5094c,scena/mp2000.dat,Not being able to use the bridge feels,39
scena/mp2000.dat:0x50982,scena/mp2000.dat,rides across. But it's such a hassle.,38
scena/mp2000.dat:0x509a8,scena/mp2000.dat,"Sure, there's a ferry giving free",34
scena/mp2000.dat:0x509d9,scena/mp2000.dat,the comforts of modern life.,29
scena/mp2000.dat:0x509f6,scena/mp2000.dat,I suppose I've gotten too used to,34
scena/mp2000.dat:0x50a27,scena/mp2000.dat,like I've taken a trip back in time.,37
scena/mp2000.dat:0x50a4c,scena/mp2000.dat,Not being able to use the bridge feels,39
scena/mp2000.dat:0x50a82,scena/mp2000.dat,rides across. But it's such a hassle.,38
scena/mp2000.dat:0x50aa8,scena/mp2000.dat,"Sure, there's a ferry giving free",34
scena/mp2000.dat:0x50ad9,scena/mp2000.dat,than it used to be back in the day.,36
scena/mp2000.dat:0x50afd,scena/mp2000.dat,The ferry landing's even more crowded,38
scena/mp2000.dat:0x50b32,scena/mp2000.dat,their own boats back then.,27
scena/mp2000.dat:0x50b4d,scena/mp2000.dat,"You see, most families had",27
scena/mp2000.dat:0x50b77,scena/mp2000.dat,to get where they wanted to go.,32
scena/mp2000.dat:0x50b97,scena/mp2000.dat,That way no one had to rely on a ferry,39
scena/mp2000.dat:0x50bcd,scena/mp2000.dat,than it used to be back in the day.,36
scena/mp2000.dat:0x50bf1,scena/mp2000.dat,The ferry landing's even more crowded,38
scena/mp2000.dat:0x50c26,scena/mp2000.dat,made me exhausted.,19
scena/mp2000.dat:0x50c39,scena/mp2000.dat,My word. Just standing around there,36
scena/mp2000.dat:0x50c6c,scena/mp2000.dat,"Um, excuse me!",15
scena/mp2000.dat:0x50c8e,scena/mp2000.dat,Is there something I can help you with?,40
scena/mp2000.dat:0x50cc5,scena/mp2000.dat,"of your time, if that's alright.",33
scena/mp2000.dat:0x50ce6,scena/mp2000.dat,"Yes, we just wanted to have a minute",37
scena/mp2000.dat:0x50d1e,scena/mp2000.dat,before showing him Murdock's letter.,37
scena/mp2000.dat:0x50d43,scena/mp2000.dat,<C1>Estelle and the others explained the situation,51
scena/mp2000.dat:0x50d76,scena/mp2000.dat,as it just so happens.,23
scena/mp2000.dat:0x50d8d,scena/mp2000.dat,"Well, I am the harbormaster,",29
scena/mp2000.dat:0x50db9,scena/mp2000.dat,talking to Harg instead.,25
scena/mp2000.dat:0x50dd2,scena/mp2000.dat,But I think you might be better off,36
scena/mp2000.dat:0x50e05,scena/mp2000.dat,Harg? Who's he?,16
scena/mp2000.dat:0x50e28,scena/mp2000.dat,the freight itself in this city's harbor.,42
scena/mp2000.dat:0x50e52,scena/mp2000.dat,He's the man in charge of processing,37
scena/mp2000.dat:0x50e86,scena/mp2000.dat,along this embankment.,23
scena/mp2000.dat:0x50e9d,scena/mp2000.dat,You should find him further,28
scena/mp2000.dat:0x50ec8,scena/mp2000.dat,Got it. We'll go search for him over there.,44
scena/mp2000.dat:0x50f07,scena/mp2000.dat,"Thanks for taking the time to talk to us, sir.",47
scena/mp2000.dat:0x50f49,scena/mp2000.dat,We'll get out of your way now.,31
scena/mp2000.dat:0x50f7b,scena/mp2000.dat,We don't need you kids falling into the sea.,45
scena/mp2000.dat:0x50fa8,scena/mp2000.dat,Don't mention it. Just don't run near the water.,49
scena/mp2000.dat:0x50fe8,scena/mp2000.dat,about what you're looking for.,31
scena/mp2000.dat:0x51007,scena/mp2000.dat,Harg's the guy you want to talk to,35
scena/mp2000.dat:0x51039,scena/mp2000.dat,along this embankment.,23
